Smartcis: integrating digital and physical environments,Mengmeng Liu; Svilen R Mihaylov; Zhuowei Bao; Marie Jacob; Zachary G Ives; Boon Thau Loo; Sudipto Guha,Abstract With the increasing adoption of networked sensors; a new class of applications isemerging that combines data from the" digital world" with real-time sensor readings; in orderto intelligently manage physical environments and systems (eg;" smart" buildings; powergrids; data centers). This leads to new challenges in providing programmability;performance; extensibility; and multi-purpose heterogeneous data acquisition. The ASPENproject addresses these challenges by extending data integrationtechniques to thedistributed stream world; and adding new abstractions for physical phenomena. Wedescribe the architecture and implementation of our ASPEN system and its showcaseintelligent building application; SmartCIS; which was demonstrated at SIGMOD 2009. Wesummarize the new query processing algorithms we have developed for integrating …,ACM SIGMOD Record,2010,25,22
Maintaining recursive views of regions and connectivity in networks,Mengmeng Liu; Nicholas E Taylor; Wenchao Zhou; Zachary G Ives; Boon Thau Loo,The data management community has recently begun to consider declarative networkrouting and distributed acquisition: eg; sensor networks that execute queries aboutcontiguous regions; declarative networks that maintain shortest paths; and distributed andpeer-to-peer stream systems that detect transitive relationships among data at the distributedsources. In each case; the fundamental operation is to maintain a view over dynamicnetwork state. This view is typically distributed; recursive; and may contain aggregation; eg;describing shortest paths or least costly paths. Surprisingly; solutions to computing suchviews are often domain-specific; expensive; and incomplete. We recast the problem asincremental recursive view maintenance given distributed streams of updates to tuples: newstream data becomes insert operations and tuple expirations become deletions. We …,IEEE Transactions on Knowledge and Data Engineering,2010,25,1
Provenance in ORCHESTRA,Todd J Green; Grigoris Karvounarakis; Zachary G Ives; Val Tannen,Abstract Sharing structured data today requires agreeing on a standard schema; thenmapping and cleaning all of the data to achieve a single queriable mediated instance.However; for settings in which structured data is collaboratively authored by a largecommunity; such as in the sciences; there is seldom con-sensus about how the data shouldbe represented; what is correct; and which sources are authoritative. Moreover; such data isdynamic: it is frequently updated; cleaned; and annotated. The ORCHESTRA collaborativedata sharing system develops a new architecture and consistency model for such settings;based on the needs of data sharing in the life sciences. A key aspect of ORCHESTRA'sdesign is that the provenance of data is recorded at every step. In this paper we describeORCHESTRA's provenance model and architecture; emphasizing its integral use of …,*,2010,25,20
Proceedings of the 2003 ACM SIGMOD International Conference on Management of Data,Zachary G Ives; Yannis Papakonstantinou; Alon Halevy,*,*,2003,25
Collaborative data sharing via update exchange and provenance,Grigoris Karvounarakis; Todd J Green; Zachary G Ives; Val Tannen,Abstract Recent work [Ives et al. 2005] proposed a new class of systems for supporting datasharing among scientific and other collaborations: this new collaborative data sharingsystem connects heterogeneous logical peers using a network of schema mappings. Eachpeer has a locally controlled and edited database instance; but wants to incorporate relateddata from other peers as well. To achieve this; every peer's data and updates propagatealong the mappings to the other peers. However; this operation; termed update exchange; isfiltered by trust conditions—expressing what data and sources a peer judges to beauthoritative—which may cause a peer to reject another's updates. In order to support suchfiltering; updates carry provenance information. This article develops methods for realizingsuch systems: we build upon techniques from data integration; data exchange …,ACM Transactions on Database Systems (TODS),2013,24,7
Caravan: Provisioning for What-If Analysis.,Daniel Deutch; Zachary G Ives; Tova Milo; Val Tannen,ABSTRACT Problems of what-if analysis (such as hypothetical deletions; insertions; andmodifications) over complex analysis queries are increasingly commonplace; eg; in forminga business strategy or looking for causal relationships in science. Here; data analysts aretypically interested only in task-specific views of the data; and they expect to be able tointeractively manipulate the data in a natural and seamless way—possibly on a phone ortablet; and possibly via a spreadsheet or similar interface without having to carry the fullmachinery of a DBMS. The Caravan system enables what-if analysis: fast; lightweight;interactive exploration of alternative answers; within views computed over large-scaledistributed data sources. Our novel approach is based on creating dedicated provisionedautonomous representations; or PARs. PARs are compiled out of the data; initial analysis …,CIDR,2013,24,4
Xml query languages in practice: an evaluation,Zachary G Ives; Ying Lu,Abstract The popularity of XML as a data representation format has led to significant interestin querying XML documents. Although a “universal” query language is still being designed;two language proposals; XQL and XML-QL; are being implemented and applied.Experience with these early implementations and applications has been instructive indetermining the requirements of an XML query language. In this paper; we discuss issues inattempting to query XML; analyze the strengths and weaknesses of current approaches; andpropose a number of extensions. We hope that this will be helpful both in forming theupcoming XML Query language standard and in supplementing existing languages.,International Conference on Web-Age Information Management,2000,24,20
Dynamic join optimization in multi-hop wireless sensor networks,Svilen R Mihaylov; Marie Jacob; Zachary G Ives; Sudipto Guha,Abstract To enable smart environments and self-tuning data centers; we are developing theAspen system for integrating physical sensor data; as well as stream data coming frommachine logical state; and database or Web data from the Internet. A key component of thissystem is a query processor optimized for limited-bandwidth; possibly battery-powereddevices with multiple hop wireless radio communications. This query processor is given aportion of a data integration query; possibly including joins among sensors; to execute.Several recent papers have developed techniques for computing joins in sensors; but thesetechniques are static and are only appropriate for specific join selectivity ratios. We considerthe problem of dynamic join optimization for sensor networks; developing solutions thatemploy cost modeling; as well as adaptive learning and self-tuning heuristics to choose …,Proceedings of the VLDB Endowment,2010,23,20
Nebula-a future internet that supports trustworthy cloud computing,Tom Anderson; Ken Birman; Robert Broberg; Matthew Caesar; Douglas Comer; Chase Cotton; Andreas Haeberlen; Zack Ives; Arvind Krishnamurthy; William Lehr; Boon Thau Loo; Antonio Nicolosi; Jonathan Smith; Ion Stoica; Robbert Van Renesse; Michael Walfish; Christopher Yoo,Abstract NEBULA is a future Internet architecture that is intrinsically more secure andaddresses threats to the emerging computer utility capabilities called cloud computing whilemeeting the challenges of flexibility; extensibility and economic viability. NEBULA'sarchitecture surrounds a highly-available and extensible core network interconnecting datacenters with new trustworthy transit and access networks that enable many new forms ofdistributed communication and computing. NEBULA mobile users will have quick; secure;24x7 access to services such as financial transactions and electronic medical services atany location. Local device software systems will evolve to select from a continuum ofdistributed computing and storage services provided by data centers accessible viaNEBULA. A major technical concern for such an architectural vision is trustworthiness; eg …,*,2010,23,11
A multimodal platform for cloud-based collaborative research,Joost B Wagenaar; Benjamin H Brinkmann; Zachary Ives; Gregory A Worrell; Brian Litt,The need for sharing and analyzing large-scale data sets in scientific research hasincreased significantly over the last decade. Despite multiple efforts; there is currently nosingle platform that is widely used to search for; share; and perform custom data analysisover large numbers of TB-scale datasets using cloud technologies. We present a cloud-based portal and data integration/access platform to fulfill this need. The IEEG-Portal isbeing developed as a means to share and collaborate on projects containing large EEGdatasets. It currently contains over 75 de-identified intracranial EEG datasets as well asimaging and associated meta-information; and a variety of datasets from animals. The IEEG-Portal is modular by design; which results in a highly extensible platform for neural dataanalysis on the cloud. In this paper; we highlight the current state of the portal …,Neural Engineering (NER); 2013 6th International IEEE/EMBS Conference on,2013,20,7
A substrate for in-network sensor data integration,Svilen R Mihaylov; Marie Jacob; Zachary G Ives; Sudipto Guha,Abstract With the ultimate goal of extending the data integration paradigm and queryprocessing capabilities to ad hoc wireless networks; sensors; and stream systems; weconsider how to support communication between sets of nodes performing distributed joinsin sensor networks. We develop a communication model that enables in-network join at avariety of locations; and which facilitates coordination among nodes in order to makeoptimization decisions. While we defer a discussion of the optimizer to future work; weexperimentally compare a variety of strategies; including at-base and in-network joins.Results show significant performance gains versus prior work; as well as opportunities foroptimization.,Proceedings of the 5th workshop on Data management for sensor networks,2008,20,4
MOSAIC: Unified platform for dynamic overlay selection and composition,Yun Mao; Boon Thau Loo; Zachary G Ives; Jonathan M Smith,Abstract MOSAIC constructs new overlay networks with desired characteristics bycomposing existing overlays with subsets of those attributes. Thus; MOSAIC overcomes theproblem of multiple network infrastructures that are partial solutions; while preservingdeployability. Composition of control and/or data planes is possible in the system. MOSAICoverlays are specified in Mozlog; a declarative language that specifies overlay propertieswithout binding them to a particular implementation or underlying network.,*,2008,20,20
Bidirectional Mappings for Data and Update Exchange.,Grigoris Karvounarakis; Zachary G Ives,ABSTRACT A key challenge in supporting information interchange is not only supportingqueries over integrated data; but also updates. Previous work on update exchange hasenabled update propagation over schema mappings in a unidirectional way—conceptuallysimilar to view maintenance; in that a derived instance gets updated based on changes to asource instance. In this paper; we consider how to support data and update propagationacross bidirectional mappings that enable different sites to mirror each other's data. Wedescribe how data and update exchange can be extended to support bidirectional updates;implement an algorithm to perform side effect-free update propagation in this model; andshow preliminary results suggesting our approach is feasible.,WebDB,2008,17,7
NetTrails: a declarative platform for maintaining and querying provenance in distributed systems,Wenchao Zhou; Qiong Fei; Shengzhi Sun; Tao Tao; Andreas Haeberlen; Zachary Ives; Boon Thau Loo; Micah Sherr,Abstract We demonstrate NetTrails; a declarative platform for maintaining and interactivelyquerying network provenance in a distributed system. Network provenance describes thehistory and derivations of network state that result from the execution of a distributedprotocol. It has broad applicability in the management; diagnosis; and security analysis ofnetworks. Our demonstration shows the use of NetTrails for maintaining and queryingnetwork provenance in a variety of distributed settings; ranging from declarative networks tounmodified legacy distributed systems. We conclude our demonstration with a discussion ofour ongoing research on enhancing the query language and security guarantees.,Proceedings of the 2011 ACM SIGMOD International Conference on Management of data,2011,16,22
Provenance for Database Transforma+ ons,Val Tannen; JN Foster TJ Green G Karvounarakis; Z Ives,Page 1. Provenance for Database Transforma+ons 03/24/10 1 EDBT Keynote; Lausanne ValTannen University of Pennsylvania Joint work with JN Foster TJ Green G. Karvounarakis Z. IvesCornell UC Davis LogicBlox UPenn and ICS-‐FORTH Page 2. Data Provenance provenance;n. The fact of coming from some parficular source or quarter; origin; derivafion [Oxford EnglishDic4onary] • Data provenance [BunemanKhannaTan 01]: aims to explain how a par4cular result(in an experiment; simula4on; query; workflow; etc.) was derived. • Most science today isdata-‐intensive. Scien4sts; eg.; biologists; astronomers; worry about data provenance all the 4me.2 03/24/10 EDBT Keynote; Lausanne Page 3. Provenance? Lineage? Pedigree? • Cf. PeterBuneman: – Pedigree is for dogs – Lineage is for kings – Provenance is for art • For data; let'sbe ar4s4c (artsy?) 03/24/10 EDBT Keynote; Lausanne 3 Page 4 …,*,2010,16,20
Sharing work in keyword search over databases,Marie Jacob; Zachary Ives,Abstract An important means of allowing non-expert end-users to pose ad hoc querieswhether over single databases or data integration systems is through keyword search. Givena set of keywords; the query processor finds matches across different tuples and tables. Itcomputes and executes a set of relational sub-queries whose results are combined toproduce the k highest ranking answers. Work on keyword search primarily focuses on single-database; single-query settings: each query is answered in isolation; despite possibleoverlap between queries posed by different users or at different times; and the number ofrelevant tables is assumed to be small; meaning that sub-queries can be processed withoutusing cost-based methods to combine work. As we apply keyword search to support ad hocdata integration queries over scientific or other databases on the Web; we must reuse and …,Proceedings of the 2011 ACM SIGMOD International Conference on Management of data,2011,14,2
Self-organizing data sharing communities with SAGRES,Zachary Ives; Alon Levy; Jayant Madhavan; Rachel Pottinger; Stefan Saroiu; Igor Tatarinov; Shiori Betzler; Qiong Chen; Ewa Jaslikowska; Jing Su; Wai Tak Theodora Yeung,An increasing number of devices (eg; household appliances; PDAs; cell phones) havemicroprocessors and will soon be able to exhibit sophisticated behaviors and interactionswith other devices: a home heating system will monitor its residents' alarm clocks andschedules to set the temperature optimally; a car's GPS system will use local traffic reports tooptimize its driv er'sroute based on road conditions. The Sagres project at the University ofWashington addresses the key issues of data sharing and management in the realm ofinvisible computing. In the con text of invisible computing; data exchange and computationoccur in the background in response to cues from users. Devices are added and removedfrom the net w ork on a regular basis; and they must be able to interoperate with little humanintervention. The collection of devices that exist around a particular individual or in a …,ACM SIGMOD Record,2000,13,4
Actively soliciting feedback for query answers in keyword search-based data integration,Zhepeng Yan; Nan Zheng; Zachary G Ives; Partha Pratim Talukdar; Cong Yu,Abstract The problem of scaling up data integration; such that new sources can be quicklyutilized as they are discovered; remains elusive: global schemas for integrated data aredifficult to develop and expand; and schema and record matching techniques are limited bythe fact that data and metadata are often under-specified and must be disambiguated bydata experts. One promising approach is to avoid using a global schema; and instead todevelop keyword search-based data integration--where the system lazily discoversassociations enabling it to join together matches to keywords; and return ranked results. Theuser is expected to understand the data domain and provide feedback about answers'quality. The system generalizes such feedback to learn how to correctly integrate data. Amajor open challenge is that under this model; the user only sees and offers feedback on …,Proceedings of the VLDB Endowment,2013,12,7
TAP: Time-aware Provenance for Distributed Systems.,Wenchao Zhou; Ling Ding; Andreas Haeberlen; Zachary G Ives; Boon Thau Loo,Abstract In this paper; we explore the use of provenance for analyzing execution dynamicsin distributed systems. We argue that provenance could have significant practical benefits forsystem administrators; eg; for reasoning about changes in a system's state; diagnosingprotocol misconfigurations; detecting intrusions; and pinpointing performance bottlenecks.However; to realize this vision; we must revisit several aspects of provenance management.As a first step; we present time-aware provenance (TAP); an enhanced provenance modelthat explicitly represents time; distributed state; and state changes. We outline our researchagenda towards developing novel query processing; languages; and optimizationtechniques that can be used to efficiently and securely query time-aware provenance; evenin the presence of transient state or untrusted nodes.,TaPP,2011,12,15
StreamQRE: modular specification and efficient evaluation of quantitative queries over streaming data,Konstantinos Mamouras; Mukund Raghothaman; Rajeev Alur; Zachary G Ives; Sanjeev Khanna,Abstract Real-time decision making in emerging IoT applications typically relies oncomputing quantitative summaries of large data streams in an efficient and incrementalmanner. To simplify the task of programming the desired logic; we propose StreamQRE;which provides natural and high-level constructs for processing streaming data. Ourlanguage has a novel integration of linguistic constructs from two distinct programmingparadigms: streaming extensions of relational query languages and quantitative extensionsof regular expressions. The former allows the programmer to employ relational constructs topartition the input data by keys and to integrate data streams from different sources; whilethe latter can be used to exploit the logical hierarchy in the input stream for modularspecifications. We first present the core language with a small set of combinators; formal …,Proceedings of the 38th ACM SIGPLAN Conference on Programming Language Design and Implementation,2017,11,10
Collaborating and sharing data in epilepsy research,Joost B Wagenaar; Gregory A Worrell; Zachary Ives; Matthias Dümpelmann; Brian Litt; Andreas Schulze-Bonhage,Abstract Technological advances are dramatically advancing translational research inEpilepsy. Neurophysiology; imaging and meta-data are now recorded digitally in mostcenters; enabling quantitative analysis. Basic and translational research opportunities to usethese data are exploding; but academic and funding cultures a preventing this potential frombeing realized. Research on epileptogenic networks; anti-epileptic devices and biomarkerscould progress rapidly; if collaborative efforts to digest this “big neuro data” could beorganized. Higher temporal and spatial resolution data are driving the need for novel multi-dimensional visualization and analysis tools. Crowd-sourced science; the same that drivesinnovation in computer science; could easily be mobilized for these tasks; were it not forcompetition for funding; attribution and lack of standard data formats and platforms. As …,Journal of clinical neurophysiology: official publication of the American Electroencephalographic Society,2015,11,7
A brief overview of the NEBULA future internet architecture,Tom Anderson; Ken Birman; Robert Broberg; Matthew Caesar; Douglas Comer; Chase Cotton; Michael J Freedman; Andreas Haeberlen; Zachary G Ives; Arvind Krishnamurthy; William Lehr; Boon Thau Loo; David Mazières; Antonio Nicolosi; Jonathan M Smith; Ion Stoica; Robbert Van Renesse; Michael Walfish; Hakim Weatherspoon; Christopher S Yoo,Abstract Nebula is a proposal for a Future Internet Architecture. It is based on theassumptions that:(1) cloud computing will comprise an increasing fraction of the applicationworkload offered to an Internet; and (2) that access to cloud computing resources willdemand new architectural features from a network. Features that we have identified includedependability; security; flexibility and extensibility; the entirety of which constitute resilience.Nebula provides resilient networking services using ultrareliable routers; an extensiblecontrol plane and use of multiple paths upon which arbitrary policies may be enforced. Wereport on a prototype system; Zodiac; that incorporates these latter two features.,ACM SIGCOMM Computer Communication Review,2014,11,7
What Can Peerto-Peer Do for Databases; and Vice Versa,Steven Gribble; Alon Halevy; Zachary Ives; Maya Rodrig; Dan Suciu,*,Proc. WebDB,2001,11
Principles of data integration,Alon Halevy; A Doan; Z Ives,*,Morgan Kaufmann,2012,10
Enabling incremental query re-optimization,Mengmeng Liu; Zachary G Ives; Boon Thau Loo,Abstract As declarative query processing techniques expand to the Web; data streams;network routers; and cloud platforms; there is an increasing need to re-plan execution in thepresence of unanticipated performance changes. New runtime information may affect whichquery plan we prefer to run. Adaptive techniques require innovation both in terms of thealgorithms used to estimate costs; and in terms of the search algorithm that finds the bestplan. We investigate how to build a cost-based optimizer that recomputes the optimal planincrementally given new cost information; much as a stream engine constantly updates itsoutputs given new data. Our implementation especially shows benefits for streamprocessing workloads. It lays the foundations upon which a variety of novel adaptiveoptimization algorithms can be built. We start by leveraging the recently proposed …,Proceedings of the 2016 International Conference on Management of Data,2016,9,7
Querying provenance for ranking and recommending,Zachary G Ives; Andreas Haeberlen; Tao Feng; Wolfgang Gatterbauer,Abstract As has been frequently observed in the literature; there is a strong connectionbetween a derived data item's provenance and its authoritativeness; utility; relevance; orprobability. A standard way of obtaining a score for a derived tuple is by first assigningscores to the “base” tuples from which it is derived—then using the semantics of the queryand the score measure to derive a value for the tuple. This “provenance-enabled” scoringhas led to a variety of scenarios where tuples' intrinsic value is based on their provenance;independent of whatever other tuples exist in the data set.,*,2012,9,7
Data integration and exchange for scientific collaboration,Zachary G Ives,Abstract As the sciences have become increasingly data driven; it is clear that informationintegration is critical to their advancement. By integrating diverse data; we can allowbiologists to discover big-picture patterns or behaviors; or to do comparative analysesamong different organisms or systems. By enabling collaborative editing and annotation ofintegrated data—incorporating contributions from parties with different viewpoints—we canfacilitate higher-quality; better-understood data. One of the open challenges; however; lies indeveloping the right architectures and models for supporting effective data integration andexchange in science.,International Workshop on Data Integration in the Life Sciences,2009,9,15
Integrating ontologies and relational data,Sören Auer; Zachary G Ives,Abstract In recent years; an increasing number of scientific and other domains haveattempted to standardize their terminology and provide reasoning capabilities throughontologies; in order to facilitate data exchange. This has spurred research into Web-basedlanguages; formalisms; and especially query systems based on ontologies.,Technical Reports (CIS),2007,9,10
MOSAIC: Declarative platform for dynamic overlay composition,Yun Mao; Boon Thau Loo; Zachary Ives; Jonathan M Smith,Abstract Overlay networks create new networking services using nodes that communicateusing pre-existing networks. They are often optimized for specific applications and targetedat niche vertical domains; but lack interoperability with which their functionalities can beshared. M osaic is a declarative platform for constructing new overlay networks from multipleexisting overlays; each possessing a subset of the desired new network's characteristics.This paper focuses on the design and implementation of M osaic: composition anddeployment of control and/or data plane functions of different overlay networks; dynamiccompositions of overlay networks to meet changing application needs and networkconditions; and seamless support for legacy applications. M osaic overlays are specifiedusing Mozlog; a new declarative language for expressing overlay properties …,Computer Networks,2012,8,7
Principles of data integration,Z Ives; A Halevy; A Doan,*,*,2012,8
Active learning in keyword search-based data integration,Zhepeng Yan; Nan Zheng; Zachary G Ives; Partha Pratim Talukdar; Cong Yu,Abstract The problem of scaling up data integration; such that new sources can be quicklyutilized as they are discovered; remains elusive: Global schemas for integrated data aredifficult to develop and expand; and schema and record matching techniques are limited bythe fact that data and metadata are often under-specified and must be disambiguated bydata experts. One promising approach is to avoid using a global schema; and instead todevelop keyword search-based data integration—where the system lazily discoversassociations enabling it to join together matches to keywords; and return ranked results. Theuser is expected to understand the data domain and provide feedback about answers'quality. The system generalizes such feedback to learn how to correctly integrate data. Amajor open challenge is that under this model; the user only sees and offers feedback on …,The VLDB Journal,2015,7,2
A wiki on the semantic web,Michel Buffa; F Gandon; G Erto,The wiki concept is more than 10 years old but has attained public success only recently;thanks to Wikipedia. However; in the intranet world; several studies have shown that theusage of wikis is subject to debate. Acceptance of such open; low-structured collaborativetools is not the rule. There are different reasons for explaining such low acceptance: socialreasons (corporate culture may not be adapted) but also usability reasons (the wiki is notstructured enough; it is hard to navigate and find relevant information; the wiki markuplanguage used by most wiki engine makes people reluctant to contribute to the wiki; etc.). Inthis chapter we present SweetWiki; a new wiki engine that relies on Semantic Webtechnologies and addresses most usability problems that have been reported in Buffa andGandon (2006); Chat and Nahaboo (2006); and Powers;(2005). SweetWiki is an example …,Emerging Technologies for Semantic Web Environments: Techniques; Methods and Applications; Fraunhofer Institute for Experimental Software Engineering (IESE); Germany (July 2007),2008,7,7
MOSAIC: Multiple Overlay Selection and Intelligent Composition,Yun Mao; Boon Thau Loo; Zachary G Ives; Jonathan M Smith,Abstract Today; the most effective mechanism for remedying shortcomings of the Internet; oraugmenting it with new networking capabilities; is to develop and deploy a new overlaynetwork. This leads to the problem of multiple networking infrastructures; each withindependent advantages; and each developed in isolation. A greatly preferable solution is tohave a single infrastructure under which new overlays can be developed; deployed;selected; and combined according to application and administrator needs.,Technical Reports (CIS),2007,7,7
Database publication practices,Philip A Bernstein; David DeWitt; Andreas Heuer; Zachary Ives; Christian S Jensen; Holger Meyer; M Tamer Özsu; Richard T Snodgrass; Kyu-Young Whang; Jennifer Widom,Abstract There has been a growing interest in improving the publication processes fordatabase research papers. This panel reports on recent changes in those processes andpresents an initial cut at historical data for the VLDB Journal and ACM Transactions onDatabase Systems.,Proceedings of the 31st international conference on Very large data bases,2005,7,15
Enabling an open data ecosystem for the Neurosciences,Martin Wiener; Friedrich T Sommer; Zachary G Ives; Russell A Poldrack; Brian Litt,As the pace and complexity of neuroscience data grow; an open data ecosystem mustdevelop and grow with it to allow neuroscientists the ability to reach for new heights ofdiscovery. However; the problems and complexities of neuroscience data sharing must firstbe addressed. Among the challenges facing data sharing in neuroscience; the problem ofincentives; discoverability; and sustainability may be the most pressing. We here describethese problems and provide potential future solutions to help cultivate an ecosystem for datasharing.,Neuron,2016,5,10
Crossing the structure chasm,Oren Etzioni; Alon Halevy; Anhai Doan; Zachary G Ives; Jayant Madhaven; Luke McDowell; Igor Tatarinov,Abstract It has frequently been observed that most of the world's data lies outside databasesystems. The reason is that database systems focus on structured data; leaving theunstructured realm to others. The world of unstructured data has several very appealingproperties; such as ease of authoring; querying and data sharing. In contrast; authoring;querying and sharing structured data require significant effort; albeit with the benefit of richquery languages and exact answers. We argue that in order to broaden the use of datamanagement tools; we need a concerted effort to cross this structure chasm; by importing theattractive properties of the unstructured world into the structured one. As an initial effort inthis direction; we introduce the REVERE System; which offers several mechanisms forcrossing the structure chasm; and considers as its first application the chasm on the …,*,2003,5,1
Recomputing materialized instances after changes to mappings and data,Todd J Green; Zachary G Ives,A major challenge faced by today's information systems is that of evolution as data usageevolves or new data resources become available. Modern organizations sometimesexchange data with one another via declarative mappings among their databases; as indata exchange and collaborative data sharing systems. Such mappings are frequentlyrevised and refined as new data becomes available; new cross-reference tables arecreated; and corrections are made. A fundamental question is how to handle changes tothese mapping definitions; when the organizations each materialize the results of applyingthe mappings to the available data. We consider how to incrementally recompute thesedatabase instances in this setting; reusing (if possible) previously computed instances tospeed up computation. We develop a principled solution that performs cost-based …,Data Engineering (ICDE); 2012 IEEE 28th International Conference on,2012,4,20
The case for a unified extensible data-centric mobility infrastructure,Yun Mao; Zachary Ives; Boon Thau Loo; Jonathan M Smith,Abstract We present a unified; extensible data-centric mobility infrastructure based ondeclarative networks and composable distributed views over network; router; and host state.Declarative networks are a recent innovation for building extensible network architecturesusing declarative languages. The data-centric approach both improves flexibility overexisting solutions; and is extensible to meet the demands of future mobile applications andservices. We demonstrate the flexibility of distributed queries used in declarative networksby specifying and implementing mobile services; eg; overlay-based solutions for hostmobility; customizable routing; service discovery and composition; and location-basedservices. A prototype based on the P2 declarative networking system has beenimplemented; with which we evaluated two overlay-based mobility schemes (ROAM and …,Proceedings of 2nd ACM/IEEE international workshop on Mobility in the evolving internet architecture,2007,4,3
Rethinking the conference reviewing process,Michael J Franklin; Jennifer Widom; Anastassia Ailamaki; Philip A Bernstein; David DeWitt; Alon Halevy; Zachary Ives; Gerhard Weikum,In recent years the database research community has endeavored to expand the scope ofthe field and attract a larger and more varied base of participants. We have also long workedat “educating” academic tenure committees and research management about theimportance of our major conferences. We may now be seeing some unintended effects ofour success. There is a growing dissatisfaction with conference reviewing from all sides ofthe process. Many now perceive the process to be" broken". A number of factors can beidentified as precipitating the discontent:• The number of submitted papers has spikeddramatically in recent years (see Figure 1).,Proceedings of the 2004 ACM SIGMOD international conference on Management of data,2004,4,15
A quantitative evaluation of traffic-aware routing strategies,Eric J Anderson; Thomas E Anderson; Steven D Gribble; Anna R Karlin; Stefan Savage,Sunnnary In this research; we address a simple question: how much benefit can beachieved by traffic-aware routing of lntemet traffic? Efficient routing on packet-switchednetworks has attracted considerable~ h attention from the early days of the Interoet to thepresent day; yet current routing practice still relies on weighted shortest paths to route traffic;using algorithms that do not take the distribution of traffic demand into account. Compared totrafficaware routing; static muting potentially reduces Internet performance and/or increasesoperational and infrastructure costs; as networks must overprovision to avoid congestion.Efficiently mapping traffic demands onto a fixed and limited network topology-a practicecalled" traffic engineering"-poses several challenges: acquiring a traffic demand matrix;providing a mechanism (such as MPLS or adjustable edge weights) for mapping traffic to …,ACM SIGCOMM Computer Communication Review,2002,4,7
Looking at Everything in Context.,Zachary G Ives; Zhepeng Yan; Nan Zheng; Brian Litt; Joost B Wagenaar,ABSTRACT The database field has increasingly broadened past carefully controlled; closed-world data; to consider the much more complex space of data resources on the Web. In thisarea of “open” Web and contributed data; there are vast quantities of raw data—but there isa limited understanding about real or realistic usage scenarios and problems. In turn; thishas made it difficult to assess the effectiveness of data integration and structured searchtechniques. To take the next step; data integration researchers need to pool their resourcesaround a small number of cloud-hosted “hub” applications with real users; to gain access tothe sorts of workload-driven evaluations that are only possible in industry today. We presentour early work on the Habitat system; an extensible data hosting and management platformfor evaluating integration techniques in situ. We describe an initial deployment in a …,CIDR,2015,3,15
TrustForge: Flexible access control for collaborative crowd-sourced environment,Jian Chang; Peter Gebhard; Andreas Haeberlen; Zack Ives; Insup Lee; Oleg Sokolsky; Krishna K Venkatasubramanian,Observing the success of the open source software movement; the Adaptive Vehicle Make(AVM) is a program run by the Defense Advanced Project Agency (DARPA) with the goal ofapplying crowd-sourced and component-based engineering to the design of militaryvehicles. In this paper; we present a credentialing system called TrustForge; which enableseffective and flexible access control for the AVMcrowd-sourced repository. Credentialingsystems are essential in crowdsourcing to ensure quality; since it is potentially open tocontributions made by anyone. The open source software community has developedelaborate manual approaches of managing its contributor community; which are often verylabor-intensive and inefficient. Our aim with TrustForge is to improve the automation of thecredentialing and access control process in the context of component-based systems …,Privacy; Security and Trust (PST); 2013 Eleventh Annual International Conference on,2013,3,7
Adaptive stream processing,Zachary Ives,1. Software non-determinism: A software system is non-deterministic if; when re-executed; itresults in a different execution path than a prior execution. Non-determinism can arise when;for example; paths are determined by relative processor speed or the sequence of externalevents. Such software bugs have been called ''Heisenbugs''(hard failures being ''Bohrbugs'').2. Soft hardware failures: Hardware can also suffer from ''Heisenbugs.''For example; atransient hardware failure may be triggered by an environmental cause; such as a cosmicray changing a memory bit; etc. 3. Operator failures: Systems occasionally require operatorintervention. Operators; being human; make mistakes. An operator is unlikely to make thesame mistake at the same point in a subsequent execution.,*,2009,3,4
XPERANTO: Publishing Object-Relational Data as XML,Michael Carey Daniela; Michael Carey; Daniela Florescu; Zachary Ives; Ying Lu; Jayavel Shanmugasundaram; Eugene Shekita; Subbu Subramanian,Abstract Since its introduction; XML; the eXtended Markup Language; has quickly emergedas the universal format for publishing and exchanging data in the World Wide Web. As aresult; data sources; including object-relational databases; are now faced with a new classof users: clients and customers who would like to deal directly with XML data rather thanbeing forced to deal with the data source's particular (eg; object-relational) schema andquery language. The goal of the XPERANTO project at the IBM Almaden Research Center isto serve as a middleware layer that supports the publishing of XML data to this class ofusers. XPERANTO provides a uniform; XML-based query interface over an object-relationaldatabase that allows users to query and (re) structure the contents of the database as XMLdata; ignoring the underlying SQL tables and query language. In this paper; we give an …,In WebDB,2000,3,7
