Lineage processing over correlated probabilistic databases,Bhargav Kanagal; Amol Deshpande,Abstract In this paper; we address the problem of scalably evaluating conjunctive queriesover correlated probabilistic databases containing tuple or attribute uncertainties. Likeprevious work; we adopt a two-phase approach where we first compute lineages of theoutput tuples; and then compute the probabilities of the lineage formulas. However unlikeprevious work; we allow for arbitrary and complex correlations to be present in the data;captured via a forest of junction trees. We observe that evaluating even read-once (treestructured) lineages (eg; those generated by hierarchical conjunctive queries); polynomiallycomputable over tuple independent probabilistic databases; is# P-complete for lightlycorrelated probabilistic databases like Markov sequences. We characterize the complexity ofexact computation of the probability of the lineage formula on a correlated database using …,Proceedings of the 2010 ACM SIGMOD International Conference on Management of data,2010,33,10
Predictive modeling-based data collection in wireless sensor networks,Lidan Wang; Amol Deshpande,Abstract We address the problem of designing practical; energy-efficient protocols for datacollection in wireless sensor networks using predictive modeling. Prior work has suggestedseveral approaches to capture and exploit the rich spatio-temporal correlations prevalent inWSNs during data collection. Although shown to be effective in reducing the data collectioncost; those approaches use simplistic corelation models and further; ignore manyidiosyncrasies of WSNs; in particular the broadcast nature of communication. Our proposedapproach is based on approximating the joint probability distribution over the sensors usingundirected graphical models; ideally suited to exploit both the spatial correlations and thebroadcast nature of communication. We present algorithms for optimally using such a modelfor data collection under different communication models; and for identifying an …,*,2008,32,10
Minimizing communication cost in distributed multi-query processing,Jian Li; Amol Deshpande; Samir Khuller,Increasing prevalence of large-scale distributed monitoring and computing environmentssuch as sensor networks; scientific federations; Grids etc.; has led to a renewed interest inthe area of distributed query processing and optimization. In this paper we address ageneral; distributed multi-query processing problem motivated by the need to minimize thecommunication cost in these environments. Specifically we address the problem of optimallysharing data movement across the communication edges in a distributed communicationnetwork given a set of overlapping queries and query plans for them (specifying theoperations to be executed). Most of the problem variations of our general problem can beshown to be NP-Hard by a reduction from the Steiner tree problem. However; we show thatthe problem can be solved optimally if the communication network is a tree; and present a …,Data Engineering; 2009. ICDE'09. IEEE 25th International Conference on,2009,31,10
A temporal pattern search algorithm for personal history event visualization,Taowei David Wang; Amol Deshpande; Ben Shneiderman,We present Temporal Pattern Search (TPS); a novel algorithm for searching for temporalpatterns of events in historical personal histories. The traditional method of searching forsuch patterns uses an automaton-based approach over a single array of events; sorted bytime stamps. Instead; TPS operates on a set of arrays; where each array contains all eventsof the same type; sorted by time stamps. TPS searches for a particular item in the patternusing a binary search over the appropriate arrays. Although binary search is considerablymore expensive per item; it allows TPS to skip many unnecessary events in personalhistories. We show that TPS's running time is bounded by O (m 2 n lg (n)); where m is thelength of (number of events) a search pattern; and n is the number of events in a record(history). Although the asymptotic running time of TPS is inferior to that of a …,IEEE Transactions on Knowledge and Data Engineering,2012,30,22
Lightweight graphical models for selectivity estimation without independence assumptions,Kostas Tzoumas; Amol Deshpande; Christian S Jensen,ABSTRACT As a result of decades of research and industrial development; modern queryoptimizers are complex software artifacts. However; the quality of the query plan chosen byan optimizer is largely determined by the quality of the underlying statistical summaries.Small selectivity estimation errors; propagated exponentially; can lead to severely sub-optimal plans. Modern optimizers typically maintain one-dimensional statistical summariesand make the attribute value independence and join uniformity assumptions for efficientlyestimating selectivities. Therefore; selectivity estimation errors in today's optimizers arefrequently caused by missed correlations between attributes. We present a selectivityestimation approach that does not make the independence assumptions. By carefully usingconcepts from the field of graphical models; we are able to factor the joint probability …,Proceedings of the VLDB Endowment,2011,29,14
Flow algorithms for parallel query optimization,Amol Deshpande; Lisa Hellerstein,We address the problem of minimizing the response time of a multi-way join query usingpipelined (inter-operator) parallelism; in a parallel or a distributed environment. We observethat in order to fully exploit the parallelism in the system; we must consider a new class of"interleaving" plans; where multiple query plans are used simultaneously to minimize theresponse time of a query (or to maximize the tuple-throughput of the system). We cast thequery planning problem in this environment as a" flow maximization problem"; and presentpolynomial-time algorithms that (statically) find the optimal set of plans to use for a givenquery; for a large class of multi-way join queries. Our proposed algorithms also naturallyextend to query optimization over web services. Finally we present an extensiveexperimental evaluation that demonstrates both the need to consider such plans in …,Data Engineering; 2008. ICDE 2008. IEEE 24th International Conference on,2008,29,22
Principles of dataset versioning: Exploring the recreation/storage tradeoff,Souvik Bhattacherjee; Amit Chavan; Silu Huang; Amol Deshpande; Aditya Parameswaran,Abstract The relative ease of collaborative data science and analysis has led to aproliferation of many thousands or millions of versions of the same datasets in manyscientific and commercial domains; acquired or constructed at various stages of dataanalysis across many users; and often over long periods of time. Managing; storing; andrecreating these dataset versions is a non-trivial task. The fundamental challenge here is thestorage-recreation trade-off: the more storage we use; the faster it is to recreate or retrieveversions; while the less storage we use; the slower it is to recreate or retrieve versions.Despite the fundamental nature of this problem; there has been a surprisingly little amount ofwork on it. In this paper; we study this trade-off in a principled manner: we formulate sixproblems under various settings; trading off these quantities in various ways; demonstrate …,Proceedings of the VLDB Endowment,2015,28,22
Model-based querying in sensor networks,Amol Deshpande; Carlos Guestrin; Sam Madden,Advances in high throughput sequencing and ''omics''technologies and the resultingexponential growth in the amount of macromolecular sequence; structure; gene expressionmeasurements; have unleashed a transformation of biology from a data-poor science into anincreasingly data-rich science. Despite these advances; biology today; much like physicswas before Newton and Leibnitz; has remained a largely descriptive science. Machinelearning [6] currently offers some of the most cost-effective tools for building predictivemodels from biological data; eg; for annotating new genomic sequences; for predictingmacromolecular function; for identifying functionally important sites in proteins; for identifyinggenetic markers of diseases; and for discovering the networks of genetic interactions thatorchestrate important biological processes [3]. Advances in machine learning eg …,*,2009,27,10
-IrisNet: An Architecture for Internet-scale Sensing Services,Suman Nath; Amol Deshpande; Yan Ke; Phillip B Gibbons; Brad Karp; Srinivasan Seshan,This chapter demonstrates the design and an early prototype of Internet-scale Resource-Intensive Sensor Network services (IrisNet); a common; scalable-networked infrastructure fordeploying wide area sensing services. IrisNet is a potentially global network of smartsensing nodes; with webcams or other monitoring devices; and organizing nodes thatprovide the means to query recent and historical sensor-based data. IrisNet exploits the factthat high-volume sensor feeds are typically attached to devices with significant computingpower and storage; and running a standard operating system. It uses aggressive filtering;smart query routing; and semantic caching to dramatically reduce network bandwidthutilization and improve query response times. The chapter presents two services built on Iris-Net; from two very different application domains.IrisNet: An Architecture for Internet-scale …,*,2003,27,4
Representing tuple and attribute uncertainty in probabilistic databases,Prithviraj Sen; Amol Deshpande; Lise Getoor,There has been a recent surge in work in probabilistic databases; propelled in large part bythe huge increase in noisy data sources-sensor data; experimental data; data fromuncurated sources; and many others. There is a growing need to be able to flexiblyrepresent the uncertainties in the data; and to efficiently query the data. Building on existingprobabilistic database work; we present a unifying framework which allows a flexiblerepresentation of correlated tuple and attribute level uncertainties. An important capability ofour representation is the ability to represent shared correlation structures in the data. Weprovide motivating examples to illustrate when such shared correlation structures are likelyto exist. Representing shared correlations structures allows the use of sophisticatedinference techniques based on lifted probabilistic inference that; in turn; allows us to …,Data Mining Workshops; 2007. ICDM Workshops 2007. Seventh IEEE International Conference on,2007,26,23
Energy efficient monitoring in sensor networks,Amol Deshpande; Samir Khuller; Azarakhsh Malekian; Mohammed Toossi,Abstract In this paper we study a set of problems related to efficient energy management formonitoring applications in wireless sensor networks. We study several generalizations of abasic problem called Set k-Cover; which can be described as follows: we are given a set ofsensors; and a set of regions to be monitored. Each region can be monitored by a subset ofthe sensors. To increase the lifetime of the sensor network; we would like to partition thesensors into k sets (or time-slots) and activate each partition in a different time-slot. The goalis to find the partitioning that maximizes the coverage of the regions. This problem is knownto be NP-hard. We first develop improved approximation algorithms for this problem basedon its similarities to the max k-cut problem. We then consider a variation; called Set (k; α)-cover; where each sensor is allowed to be active in α different time-slots. We develop a …,Latin American Symposium on Theoretical Informatics,2008,25,8
Eagr: Supporting continuous ego-centric aggregate queries over large dynamic graphs,Jayanta Mondal; Amol Deshpande,Abstract In this paper; we present EAGr; a system for supporting large numbers ofcontinuous neighborhood-based (" ego-centric") aggregate queries over large; highlydynamic; rapidly evolving graphs. Examples of such queries include computation ofpersonalized; tailored trends in social networks; anomaly or event detection incommunication or financial transaction networks; local search and alerts in spatio-temporalnetworks; to name a few. Key challenges in supporting such continuous queries include veryhigh update rates typically seen in these situations; large numbers of queries that need to beexecuted simultaneously; stringent low latency requirements. In this paper; we propose aflexible; general; extensible in-memory framework for executing different types of ego-centricaggregate queries over large dynamic graphs with low latencies. Our framework is built …,Proceedings of the 2014 ACM SIGMOD International Conference on Management of data,2014,24,4
Graphical models for uncertain data,Amol Deshpande; Lise Getoor; Prithviraj Sen,Abstract Graphical models are a popular and well-studied framework for compactrepresentation of a joint probability distribution over a large number of interdependentvariables; and for efficient reasoning about such a distribution. They have been provenuseful in a wide range of domains from natural language processing to computer vision tobioinformatics. In this chapter; we present an approach to using graphical models formanaging and querying large-scale uncertain databases. We present a unified frameworkbased on the concepts from graphical models that can model not only tuple-level andattribute-level uncertainties; but can also handle arbitrary correlations that may be presentamong the data; our framework can also naturally capture shared correlations where thesame uncertainties and correlations occur repeatedly in the data. We develop an efficient …,Managing and Mining Uncertain Data,2009,23,16
Flow algorithms for two pipelined filter ordering problems,Anne Condon; Amol Deshpande; Lisa Hellerstein; Ning Wu,Abstract Pipelined filter ordering is a central problem in database query optimization; andhas received renewed attention recently in the context of environments such as the web;continuous high-speed data streams and sensor networks. We present algorithms for twonatural extensions of the classical pipelined filter ordering problem:(1) a distributional typeproblem where the filters run in parallel and the goal is to maximize throughput; and (2) anadversarial type problem where the goal is to minimize the expected value of multiplicativeregret. We show that both problems can be solved using similar flow algorithms; which findan optimal ordering scheme in time O (n 2); where n is the number of filters. Our algorithm for(1) improves on an earlier O (n 3 log n) algorithm of Kodialam.,Proceedings of the twenty-fifth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,2006,23,23
Subgraph pattern matching over uncertain graphs with identity linkage uncertainty,Walaa Eldin Moustafa; Angelika Kimmig; Amol Deshpande; Lise Getoor,There is a growing need for methods that can represent and query uncertain graphs. Theseuncertain graphs are often the result of an information extraction and integration system thatattempts to extract an entity graph or a knowledge graph from multiple unstructured sources[25];[7]. Such an integration typically leads to identity uncertainty; as different data sourcesmay use different references to the same underlying real-world entities. Integration usuallyalso introduces additional uncertainty on node attributes and edge existence. In this paper;we propose the notion of a probabilistic entity graph (PEG); a formal model that uniformlyand systematically addresses these three types of uncertainty. A PEG is a probabilistic graphmodel that defines a distribution over possible graphs at the entity level. We introduce ageneral framework for constructing a PEG given uncertain data at the reference level and …,Data Engineering (ICDE); 2014 IEEE 30th International Conference on,2014,21,22
NScale: neighborhood-centric large-scale graph analytics in the cloud,Abdul Quamar; Amol Deshpande; Jimmy Lin,Abstract There is an increasing interest in executing complex analyses over large graphs;many of which require processing a large number of multi-hop neighborhoods or subgraphs.Examples include ego network analysis; motif counting; finding social circles; personalizedrecommendations; link prediction; anomaly detection; analyzing influence cascades; andothers. These tasks are not well served by existing vertex-centric graph processingframeworks; where user programs are only able to directly access the state of a single vertexat a time; resulting in high communication; scheduling; and memory overheads in executingsuch tasks. Further; most existing graph processing frameworks ignore the challenges inextracting the relevant portions of the graph that an analysis task is interested in; andloading those onto distributed memory. This paper introduces NScale; a novel end-to-end …,The VLDB Journal,2016,20,22
Efficiently adapting graphical models for selectivity estimation,Kostas Tzoumas; Amol Deshpande; Christian S Jensen,Abstract Query optimizers rely on statistical models that succinctly describe the underlyingdata. Models are used to derive cardinality estimates for intermediate relations; which in turnguide the optimizer to choose the best query execution plan. The quality of the resulting planis highly dependent on the accuracy of the statistical model that represents the data. It is wellknown that small errors in the model estimates propagate exponentially through joins; andmay result in the choice of a highly sub-optimal query execution plan. Most commercialquery optimizers make the attribute value independence assumption: all attributes areassumed to be statistically independent. This reduces the statistical model of the data to acollection of one-dimensional synopses (typically in the form of histograms); and it permitsthe optimizer to estimate the selectivity of a predicate conjunction as the product of the …,The VLDB Journal,2013,20,3
Declarative analysis of noisy information networks,Walaa Eldin Moustafa; Galileo Namata; Amol Deshpande; Lise Getoor,There is a growing interest in methods for analyzing data describing networks of all types;including information; biological; physical; and social networks. Typically the data describingthese networks is observational; and thus noisy and incomplete; it is often at the wrong levelof fidelity and abstraction for meaningful data analysis. This has resulted in a growing bodyof work on extracting; cleaning; and annotating network data. Unfortunately; much of thiswork is ad hoc and domain-specific. In this paper; we present the architecture of a datamanagement system that enables efficient; declarative analysis of large-scale informationnetworks. We identify a set of primitives to support the extraction and inference of a networkfrom observational data; and describe a framework that enables a network analyst to easilyimplement and combine new extraction and analysis techniques; and efficiently apply …,Data Engineering Workshops (ICDEW); 2011 IEEE 27th International Conference on,2011,20,10
Network-aware join processing in global-scale database federations,Xiaodan Wang; Randal Burns; Andreas Terzis; Amol Deshpande,We introduce join scheduling algorithms that employ a balanced network utilization metric tooptimize the use of all network paths in a global-scale database federation. This metricallows algorithms to exploit excess capacity in the network; while avoiding narrow; long-haulpaths. We give a two-approximate; polynomial-time algorithm for serial (left-deep) joinschedules. We also present extensions to this algorithm that explore parallel schedules;reduce resource usage; and define trade-offs between computation and network utilization.We evaluate these techniques within the SkyQuery federation of Astronomy databases usingspatial-join queries submitted by SkyQuery's users. Experiments show that our algorithmsrealize near-optimal network utilization with minor computational overhead.,Data Engineering; 2008. ICDE 2008. IEEE 24th International Conference on,2008,20,22
Hone: Scaling down hadoop on shared-memory systems,K Ashwin Kumar; Jonathan Gluck; Amol Deshpande; Jimmy Lin,Abstract The underlying assumption behind Hadoop and; more generally; the need fordistributed processing is that the data to be analyzed cannot be held in memory on a singlemachine. Today; this assumption needs to be re-evaluated. Although petabyte-scale data-stores are increasingly common; it is unclear whether" typical" analytics tasks require morethan a single high-end server. Additionally; we are seeing increased sophistication inanalytics; eg; machine learning; which generally operates over smaller and more refineddatasets. To address these trends; we propose" scaling down" Hadoop to run on shared-memory machines. This paper presents a prototype runtime called Hone; intended to beboth API and binary compatible with standard (distributed) Hadoop. That is; Hone can takean existing Hadoop jar and efficiently execute it; without modification; on a multi-core …,Proceedings of the VLDB Endowment,2013,19,23
NScale: neighborhood-centric analytics on large graphs,Abdul Quamar; Amol Deshpande; Jimmy Lin,Abstract There is an increasing interest in executing rich and complex analysis tasks overlarge-scale graphs; many of which require processing and reasoning about a large numberof multi-hop neighborhoods or subgraphs in the graph. Examples of such tasks include egonetwork analysis; motif counting in biological networks; finding social circles; personalizedrecommendations; link prediction; anomaly detection; analyzing influence cascades; and soon. These tasks are not well served by existing vertex-centric graph processing frameworkswhose computation and execution models limit the user program to directly access the stateof a single vertex; resulting in high communication; scheduling; and memory overheads inexecuting such tasks. Further; most existing graph processing frameworks also typicallyignore the challenges in extracting the relevant portions of the graph that an analysis task …,Proceedings of the VLDB Endowment,2014,18,10
Collaborative data analytics with DataHub,Anant Bhardwaj; Amol Deshpande; Aaron J Elmore; David Karger; Sam Madden; Aditya Parameswaran; Harihar Subramanyam; Eugene Wu; Rebecca Zhang,Abstract While there have been many solutions proposed for storing and analyzing largevolumes of data; all of these solutions have limited support for collaborative data analytics;especially given the many individuals and teams are simultaneously analyzing; modifyingand exchanging datasets; employing a number of heterogeneous tools or languages fordata analysis; and writing scripts to clean; preprocess; or query data. We demonstrateDataHub; a unified platform with the ability to load; store; query; collaboratively analyze;interactively visualize; interface with external applications; and share datasets. We willdemonstrate the following aspects of the DataHub platform:(a) flexible data storage; sharing;and native versioning capabilities: multiple conference attendees can concurrently updatethe database and browse the different versions and inspect conflicts;(b) an app …,Proceedings of the VLDB Endowment,2015,17,10
Graphgen: Exploring interesting graphs in relational data,Konstantinos Xirogiannopoulos; Udayan Khurana; Amol Deshpande,Abstract Analyzing interconnection structures among the data through the use of graphalgorithms and graph analytics has been shown to provide tremendous value in manyapplication domains. However; graphs are not the primary choice for how most data iscurrently stored; and users who want to employ graph analytics are forced to extract datafrom their data stores; construct the requisite graphs; and then use a specialized engine towrite and execute their graph analysis tasks. This cumbersome and costly process not onlyraises barriers in using graph analytics; but also makes it hard to explore and identify hiddenor implicit graphs in the data. Here we demonstrate a system; called G raph G en; thatenables users to declaratively specify graph extraction tasks over relational databases;visually explore the extracted graphs; and write and execute graph algorithms over them …,Proceedings of the VLDB Endowment,2015,17,10
Maximizing expected utility for stochastic combinatorial optimization problems,Jian Li; Amol Deshpande,We study the stochastic versions of a broad class of combinatorial problems where theweights of the elements in the input dataset are uncertain. The class of problems that westudy includes shortest paths; minimum weight spanning trees; and minimum weightmatchings over probabilistic graphs; and other combinatorial problems like knapsack. Weobserve that the expected value is inadequate in capturing different types of risk averse orrisk-prone behaviors; and instead we consider a more general objective which is tomaximize the expected utility of the solution for some given utility function; rather than theexpected weight (expected weight becomes a special case). We show that we can obtain apolynomial time approximation algorithm with additive error ϵ for any ϵ>; 0; if there is apseudopolynomial time algorithm for the exact version of the problem (This is true for the …,Foundations of Computer Science (FOCS); 2011 IEEE 52nd Annual Symposium on,2011,17,10
Irisnet: An architecture for compute-intensive wide-area sensor network services,Suman Nath; Amol Deshpande; Yan Ke; P Gibbons; Brad Karp; Srinivasan Seshan,Abstract Previous work on sensor networks has targeted ad hoc wireless networks of closely-colocated; resourceconstrained scalar sensor motes. Such work has overlooked richersensor types such as webcams and microphones; which are typically attached toInternetconnected machines with significant computing power and storage. In this paper; wedescribe IrisNet (Internetscale Resource-Intensive Sensor Network services); an architecturefor wide-area sensor networks based on these more capable sensing nodes. IrisNetprovides a common; scalable software infrastructure that enables the flexible creation ofsensor-based Internet services. It dramatically reduces network bandwidth utilizationthrough the use of senselets; binary code fragments that perform intensive data filtering atthe sensing nodes; leveraging the available processing power and memory. IrisNet …,Intel Research Pittsburgh Technical Report IRP-TR-02,2002,17,22
Probabilistic graphical models and their role in databases,Amol Deshpande; Sunita Sarawagi,Abstract Probabilistic graphical models provide a framework for compact representation andefficient reasoning about the joint probability distribution of several interdependentvariables. This is a classical topic with roots in statistical physics. In recent years; spurred byseveral applications in unstructured data integration; sensor networks; image processing;bio-informatics; and code design; the topic has received renewed interest in the machinelearning; data mining; and database communities. Techniques from graphical models havealso been applied to many topics directly of interest to the database community includinginformation extraction; sensor data analysis; imprecise data representation and querying;selectivity estimation for query optimization; and data privacy. As database researchcontinues to expand beyond the confines of traditional enterprise domains; we expect …,Proceedings of the 33rd international conference on very large data bases,2007,16,10
Decibel: The relational dataset branching system,Michael Maddox; David Goehring; Aaron J Elmore; Samuel Madden; Aditya Parameswaran; Amol Deshpande,Abstract As scientific endeavors and data analysis become increasingly collaborative; thereis a need for data management systems that natively support the versioning or branching ofdatasets to enable concurrent analysis; cleaning; integration; manipulation; or curation ofdata across teams of individuals. Common practice for sharing and collaborating ondatasets involves creating or storing multiple copies of the dataset; one for each stage ofanalysis; with no provenance information tracking the relationships between these datasets.This results not only in wasted storage; but also makes it challenging to track and integratemodifications made by different users to the same dataset. In this paper; we introduce theRelational Dataset Branching System; Decibel; a new relational storage system with built-inversion control designed to address these short-comings. We present our initial design for …,Proceedings of the VLDB Endowment,2016,15,10
SPARSI: partitioning sensitive data amongst multiple adversaries,Theodoros Rekatsinas; Amol Deshpande; Ashwin Machanavajjhala,Abstract We present SPARSI; a novel theoretical framework for partitioning sensitive dataacross multiple non-colluding adversaries. Most work in privacy-aware data sharing hasconsidered disclosing summaries where the aggregate information about the data ispreserved; but sensitive user information is protected. Nonetheless; there are applications;including online advertising; cloud computing and crowdsourcing markets; where detailedand fine-grained user data must be disclosed. We consider a new data sharing paradigmand introduce the problem of privacy-aware data partitioning; where a sensitive dataset mustbe partitioned among k untrusted parties (adversaries). The goal is to maximize the utilityderived by partitioning and distributing the dataset; while minimizing the total amount ofsensitive information disclosed. The data should be distributed so that an adversary …,Proceedings of the VLDB Endowment,2013,13,10
Towards a unified query language for provenance and versioning,Amit Chavan; Silu Huang; Amol Deshpande; Aaron Elmore; Samuel Madden; Aditya Parameswaran,Abstract Organizations and teams collect and acquire data from various sources; such associal interactions; financial transactions; sensor data; and genome sequencers. Differentteams in an organization as well as different data scientists within a team are interested inextracting a variety of insights which requires combining and collaboratively analyzingdatasets in diverse ways. DataHub is a system that aims to provide robust version controland provenance management for such a scenario. To be truly useful for collaborative datascience; one also needs the ability to specify queries and analysis tasks over the versioningand the provenance information in a unified manner. In this paper; we present an initialdesign of our query language; called VQuel; that aims to support such unified querying overboth types of information; as well as the intermediate and final results of analyses. We …,arXiv preprint arXiv:1506.04815,2015,12,22
Algorithms for distributional and adversarial pipelined filter ordering problems,Anne Condon; Amol Deshpande; Lisa Hellerstein; Ning Wu,Abstract Pipelined filter ordering is a central problem in database query optimization. Theproblem is to determine the optimal order in which to apply a given set of commutative filters(predicates) to a set of elements (the tuples of a relation); so as to find; as efficiently aspossible; the tuples that satisfy all of the filters. Optimization of pipelined filter ordering hasrecently received renewed attention in the context of environments such as the Web;continuous high-speed data streams; and sensor networks. Pipelined filter orderingproblems are also studied in areas such as fault detection and machine learning undernames such as learning with attribute costs; minimum-sum set cover; and satisficing search.We present algorithms for two natural extensions of the classical pipelined filter orderingproblem:(1) a distributional-type problem where the filters run in parallel and the goal is to …,ACM Transactions on Algorithms (TALG),2009,12,4
Big graph analytics systems,Da Yan; Yingyi Bu; Yuanyuan Tian; Amol Deshpande; James Cheng,Abstract In recent years we have witnessed a surging interest in developing Big Graphprocessing systems. To date; tens of Big Graph systems have been proposed. This tutorialprovides a timely and comprehensive review of existing Big Graph systems; andsummarizes their pros and cons from various perspectives. We start from the existing vertex-centric systems; which which a programmer thinks intuitively like a vertex when developingparallel graph algorithms. We then introduce systems that adopt other computationparadigms and execution settings. The topics covered in this tutorial include programmingmodels and algorithm design; computation models; communication mechanisms; out-of-coresupport; fault tolerance; dynamic graph support; and so on. We also highlight future researchopportunities on Big Graph analytics.,Proceedings of the 2016 International Conference on Management of Data,2016,11,22
Storing and analyzing historical graph data at scale,Udayan Khurana; Amol Deshpande,Abstract: The work on large-scale graph analytics to date has largely focused on the study ofstatic properties of graph snapshots. However; a static view of interactions between entitiesis often an oversimplification of several complex phenomena like the spread of epidemics;information diffusion; formation of online communities}; and so on. Being able to findtemporal interaction patterns; visualize the evolution of graph properties; or even simplycompare them across time; adds significant value in reasoning over graphs. However;because of lack of underlying data management support; an analyst today has to manuallynavigate the added temporal complexity of dealing with large evolving graphs. In this paper;we present a system; called Historical Graph Store; that enables users to store largevolumes of historical graph data and to express and run complex temporal graph …,arXiv preprint arXiv:1509.08960,2015,11,22
Saving on cooling: The thermal scheduling problem,Koyel Mukherjee; Samir Khuller; Amol Deshpande,In this abstract we define some very basic scheduling problems motivated by increasingpower density and consequent cooling considerations in data centers and multi-core chips.Modern data centers consist of thousands of computers closely packed in a dense space;typically arranged as hundreds of racks of processors. The energy costs of a data centerhave been compared to that of a small town; with a significant portion contributed by the costincurred in cooling the machines [1]. The energy cost of cooling is directly driven by thesupply temperature (denoted Tsup) of the cold air being blown in to cool the data center–theincoming air is often kept at a lower than necessary temperature to prevent hotspots fromforming since those can damage the hardware. For instance; it has been observed thatservers near the top of a rack often run hotter and are subject to higher failure rates [3] …,ACM SIGMETRICS Performance Evaluation Review,2012,11,23
Ego-centric graph pattern census,Walaa Eldin Moustafa; Amol Deshpande; Lise Getoor,There is increasing interest in analyzing networks of all types including social; biological;sensor; computer; and transportation networks. Broadly speaking; we may be interested inglobal network-wide analysis (eg; centrality analysis; community detection) where theproperties of the entire network are of interest; or local ego-centric analysis where the focusis on studying the properties of nodes (egos) by analyzing their neighborhood sub graphs. Inthis paper we propose and study ego-centric pattern census queries; a new type of graphanalysis query; where a given structural pattern is searched for in every node'sneighborhood and the counts are reported or used in further analysis. This kind of analysisis useful in many domains in social network analysis including opinion leader identification;node classification; link prediction; and role identification. We propose an SQL-based …,Data Engineering (ICDE); 2012 IEEE 28th International Conference on,2012,11,4
A graph-based approach to vehicle tracking in traffic camera video streams,Hamid Haidarian Shahri; Galileo Namata; Saket Navlakha; Amol Deshpande; Nick Roussopoulos,Abstract Vehicle tracking has a wide variety of applications from law enforcement to trafficplanning and public safety. However; the image resolution of the videos available from mosttraffic camera systems; make it difficult to track vehicles based on unique identifiers likelicense plates. In many cases; vehicles with similar attributes are indistinguishable from oneanother due to image quality issues. Often; network bandwidth and power constraints limitthe frame rate; as well. In this paper; we discuss the challenges of performing vehicletracking queries over video streams from ubiquitous traffic cameras. We identify thelimitations of tracking vehicles individually in such conditions and provide a novel graph-based approach using the identity of neighboring vehicles to improve the performance. Weevaluate our approach using streaming video feeds from live traffic cameras available on …,Proceedings of the 4th workshop on Data management for sensor networks: in conjunction with 33rd International Conference on Very Large Data Bases,2007,11,10
Sharing-aware horizontal partitioning for exploiting correlations during query processing,Kostas Tzoumas; Amol Deshpande; Christian S Jensen,Abstract Optimization of join queries based on average selectivities is suboptimal in highlycorrelated databases. In such databases; relations are naturally divided into partitions; eachpartition having substantially different statistical characteristics. It is very compelling todiscover such data partitions during query optimization and create multiple plans for a givenquery; one plan being optimal for a particular combination of data partitions. This scenariocalls for the sharing of state among plans; so that common intermediate results are notrecomputed. We study this problem in a setting with a routing-based query execution enginebased on eddies [1]. Eddies naturally encapsulate horizontal partitioning and maximal statesharing across multiple plans. We define the notion of a conditional join plan; a novelrepresentation of the search space that enables us to address the problem in a principled …,Proceedings of the VLDB Endowment,2010,9,22
Modelhub: Towards unified data and lifecycle management for deep learning,Hui Miao; Ang Li; Larry S Davis; Amol Deshpande,Abstract: Deep learning has improved state-of-the-art results in many important fields; andhas been the subject of much research in recent years; leading to the development ofseveral systems for facilitating deep learning. Current systems; however; mainly focus onmodel building and training phases; while the issues of data management; model sharing;and lifecycle management are largely ignored. Deep learning modeling lifecycle generatesa rich set of data artifacts; such as learned parameters and training logs; and comprises ofseveral frequently conducted tasks; eg; to understand the model behaviors and to try outnew models. Dealing with such artifacts and tasks is cumbersome and largely left to theusers. This paper describes our vision and implementation of a data and lifecyclemanagement system for deep learning. First; we generalize model exploration and model …,arXiv preprint arXiv:1611.06224,2016,7,23
Parallel pipelined filter ordering with precedence constraints,Amol Deshpande; Lisa Hellerstein,Abstract In the parallel pipelined filter ordering problem; we are given a set of n filters thatrun in parallel. The filters need to be applied to a stream of elements; to determine whichelements pass all filters. Each filter has a rate limit ri on the number of elements it canprocess per unit time; and a selectivity pi; which is the probability that a random element willpass the filter. The goal is to maximize throughput. This problem appears naturally in avariety of settings; including parallel query optimization in databases and query processingover Web services. We present an O (n 3) algorithm for this problem; given tree-structuredprecedence constraints on the filters. This extends work of Condon et al.[2009] andKodialam [2001]; who presented algorithms for solving the problem without precedenceconstraints. Our algorithm is combinatorial and produces a sparse solution. Motivated by …,ACM Transactions on Algorithms (TALG),2012,7,22
Local structure and determinism in probabilistic databases,Theodoros Rekatsinas; Amol Deshpande; Lise Getoor,Abstract While extensive work has been done on evaluating queries over tuple-independentprobabilistic databases; query evaluation over correlated data has received much lessattention even though the support for correlations is essential for many natural applicationsof probabilistic databases; eg; information extraction; data integration; computer vision; etc.In this paper; we develop a novel approach for efficiently evaluating probabilistic queriesover correlated databases where correlations are represented using a factor graph; a classof graphical models widely used for capturing correlations and performing statisticalinference. Our approach exploits the specific values of the factor parameters and thedeterminism in the correlations; collectively called local structure; to reduce the complexity ofquery evaluation. Our framework is based on arithmetic circuits; factorized …,Proceedings of the 2012 ACM SIGMOD International Conference on Management of Data,2012,7,18
