Clustering uncertain data based on probability distribution similarity,Bin Jiang; Jian Pei; Yufei Tao; Xuemin Lin,Clustering on uncertain data; one of the essential tasks in mining uncertain data; postssignificant challenges on both modeling similarity between uncertain objects anddeveloping efficient computational methods. The previous methods extend traditionalpartitioning clustering methods like $(k) $-means and density-based clustering methods likeDBSCAN to uncertain data; thus rely on geometric distances between objects. Suchmethods cannot handle uncertain objects that are geometrically indistinguishable; such asproducts with the same mean but very different variances in customer ratings. Surprisingly;probability distributions; which are essential characteristics of uncertain objects; have notbeen considered in measuring similarity between uncertain objects. In this paper; wesystematically model uncertain objects in both continuous and discrete domains; where …,IEEE Transactions on Knowledge and Data Engineering,2013,80,14
Historical spatio-temporal aggregation,Yufei Tao; Dimitris Papadias,Abstract Spatio-temporal databases store information about the positions of individualobjects over time. However; in many applications such as traffic supervision or mobilecommunication systems; only summarized data; like the number of cars in an area for aspecific period; or phone-calls serviced by a cell each day; is required. Although thisinformation can be obtained from operational databases; its computation is expensive;rendering online processing inapplicable. In this paper; we present specialized methods;which integrate spatio-temporal indexing with pre-aggregation. The methods supportdynamic spatio-temporal dimensions for the efficient processing of historical aggregatequeries without a priori knowledge of grouping hierarchies. The superiority of the proposedtechniques over existing methods is demonstrated through a comprehensive probabilistic …,ACM Transactions on Information Systems (TOIS),2005,76,20
On anti-corruption privacy preserving publication,Yufei Tao; Xiaokui Xiao; Jiexing Li; Donghui Zhang,This paper deals with a new type of privacy threat; called" corruption"; in anonymized datapublication. Specifically; an adversary is said to have corrupted some individuals; if s/he hasalready obtained their sensitive values before consulting the released information.Conventional generalization may lead to severe privacy disclosure in the presence ofcorruption. Motivated by this; we advocate an alternative anonymization technique thatintegrates generalization with perturbation and stratified sampling. The integration providesstrong privacy guarantees; even if an adversary has corrupted any number of individuals.We verify the effectiveness of the proposed technique through experiments with real data.,Data Engineering; 2008. ICDE 2008. IEEE 24th International Conference on,2008,74,0
Efficient evaluation of probabilistic advanced spatial queries on existentially uncertain data,Man Lung Yiu; Nikos Mamoulis; Xiangyuan Dai; Yufei Tao; Michail Vaitis,We study the problem of answering spatial queries in databases where objects exist withsome uncertainty and they are associated with an existential probability. The goal of athresholding probabilistic spatial query is to retrieve the objects that qualify the spatialpredicates with probability that exceeds a threshold. Accordingly; a ranking probabilisticspatial query selects the objects with the highest probabilities to qualify the spatialpredicates. We propose adaptations of spatial access methods and search algorithms forprobabilistic versions of range queries; nearest neighbors; spatial skylines; and reversenearest neighbors and conduct an extensive experimental study; which evaluates theeffectiveness of proposed solutions.,IEEE Transactions on Knowledge and Data Engineering,2009,73,0
Efficient and accurate nearest neighbor and closest pair search in high-dimensional space,Yufei Tao; Ke Yi; Cheng Sheng; Panos Kalnis,Abstract Nearest Neighbor (NN) search in high-dimensional space is an important problemin many applications. From the database perspective; a good solution needs to have twoproperties:(i) it can be easily incorporated in a relational database; and (ii) its query costshould increase sublinearly with the dataset size; regardless of the data and querydistributions. Locality-Sensitive Hashing (LSH) is a well-known methodology fulfilling bothrequirements; but its current implementations either incur expensive space and query cost;or abandon its theoretical guarantee on the quality of query results. Motivated by this; weimprove LSH by proposing an access method called the Locality-Sensitive B-tree (LSB-tree)to enable fast; accurate; high-dimensional NN search in relational databases. Thecombination of several LSB-trees forms a LSB-forest that has strong quality guarantees …,ACM Transactions on Database Systems (TODS),2010,72,11
On skylining with flexible dominance relation,Tian Xia; Donghui Zhang; Yufei Tao,Given a set of d dimensional objects; a skyline query finds the objects (" skyline") that are notdominated by others. However; skylines do not always provide useful query results to users;and existing methods of various skyline queries have at least one of the followingdrawbacks:(1) the size of skyline objects can not be controlled; or can be only increased oronly decreased but not both;(2) skyline objects do not have built-in ranks;(3) skylines do notreflect users' weights (preferences) at different dimensions. In this paper; we propose aunified approach; the¿-skyline; to effectively solve all three drawbacks. We explore theproperties of¿-skylines and propose two different algorithms to compute¿-skylines.,Data Engineering; 2008. ICDE 2008. IEEE 24th International Conference on,2008,72,15
Branch-and-bound processing of ranked queries,Yufei Tao; Vagelis Hristidis; Dimitris Papadias; Yannis Papakonstantinou,Abstract Despite the importance of ranked queries in numerous applications involving multi-criteria decision making; they are not efficiently supported by traditional database systems.In this paper; we propose a simple yet powerful technique for processing such queriesbased on multi-dimensional access methods and branch-and-bound search. Theadvantages of the proposed methodology are:(i) it is space efficient; requiring only a singleindex on the given relation (storing each tuple at most once);(ii) it achieves significant (ie;orders of magnitude) performance gains with respect to the current state-of-the-art;(iii) it canefficiently handle data updates; and (iv) it is applicable to other important variations ofranked search (including the support for non-monotone preference functions); at no extraspace overhead. We confirm the superiority of the proposed methods with a detailed …,Information Systems,2007,72,15
Analysis of predictive spatio-temporal queries,Yufei Tao; Jimeng Sun; Dimitris Papadias,Abstract Given a set of objects S; a spatio-temporal window query q retrieves the objects of Sthat will intersect the window during the (future) interval q T. A nearest neighbor query qretrieves the objects of S closest to q during q T. Given a threshold d; a spatio-temporal joinretrieves the pairs of objects from two datasets that will come within distance d from eachother during q T. In this article; we present probabilistic cost models that estimate theselectivity of spatio-temporal window queries and joins; and the expected distance betweena query and its nearest neighbor (s). Our models capture any query/object mobilitycombination (moving queries; moving objects or both) and any data type (points andrectangles) in arbitrary dimensionality. In addition; we develop specialized spatio-temporalhistograms; which take into account both location and velocity information; and can be …,ACM Transactions on Database Systems (TODS),2003,71,10
Massive graph triangulation,Xiaocheng Hu; Yufei Tao; Chin-Wan Chung,Abstract This paper studies I/O-efficient algorithms for settling the classic triangle listingproblem; whose solution is a basic operator in dealing with many other graph problems.Specifically; given an undirected graph G; the objective of triangle listing is to find all thecliques involving 3 vertices in G. The problem has been well studied in internal memory; butremains an urgent difficult challenge when G does not fit in memory; rendering any algorithmto entail frequent I/O accesses. Although previous research has attempted to tackle thechallenge; the state-of-the-art solutions rely on a set of crippling assumptions to guaranteegood performance. Motivated by this; we develop a new algorithm that is provably I/O andCPU efficient at the same time; without making any assumption on the input G at all. Thealgorithm uses ideas drastically different from all the previous approaches; and …,Proceedings of the 2013 ACM SIGMOD international conference on Management of data,2013,69,3
Distributed skyline retrieval with low bandwidth consumption,Lin Zhu; Yufei Tao; Shuigeng Zhou,We consider skyline computation when the underlying data set is horizontally partitionedonto geographically distant servers that are connected to the Internet. The existing solutionsare not suitable for our problem; because they have at least one of the followingdrawbacks:(1) applicable only to distributed systems adopting vertical partitioning orrestricted horizontal partitioning;(2) effective only when each server has limited computingand communication abilities; and (3) optimized only for skyline search in subspaces butinefficient in the full space. This paper proposes an algorithm; called feedback-baseddistributed skyline (FDS); to support arbitrary horizontal partitioning. FDS aims at minimizingthe network bandwidth; measured in the number of tuples transmitted over the network. Thecore of FDS is a novel feedback-driven mechanism; where the coordinator iteratively …,IEEE Transactions on Knowledge and Data Engineering,2009,69,19
Fast nearest neighbor search with keywords,Yufei Tao; Cheng Sheng,Conventional spatial queries; such as range search and nearest neighbor retrieval; involveonly conditions on objects' geometric properties. Today; many modern applications call fornovel forms of queries that aim to find objects satisfying both a spatial predicate; and apredicate on their associated texts. For example; instead of considering all the restaurants; anearest neighbor query would instead ask for the restaurant that is the closest among thosewhose menus contain “steak; spaghetti; brandy” all at the same time. Currently; the bestsolution to such queries is based on the IR 2-tree; which; as shown in this paper; has a fewdeficiencies that seriously impact its efficiency. Motivated by this; we develop a new accessmethod called the spatial inverted index that extends the conventional inverted index tocope with multidimensional data; and comes with algorithms that can answer nearest …,IEEE transactions on knowledge and data engineering,2014,64,8
Query answering techniques on uncertain and probabilistic data: tutorial summary,Jian Pei; Ming Hua; Yufei Tao; Xuemin Lin,Abstract Uncertain data are inherent in some important applications; such as environmentalsurveillance; market analysis; and quantitative economics research. Due to the importanceof those applications and the rapidly increasing amount of uncertain data collected andaccumulated; analyzing large collections of uncertain data has become an important taskand has attracted more and more interest from the database community. Recently; uncertaindata management has become an emerging hot area in database research anddevelopment. In this tutorial; we systematically review some representative studies onanswering various queries on uncertain and probabilistic data.,Proceedings of the 2008 ACM SIGMOD international conference on Management of data,2008,64,0
On efficient spatial matching,Raymond Chi-Wing Wong; Yufei Tao; Ada Wai-Chee Fu; Xiaokui Xiao,Abstract This paper proposes and solves a new problem called spatial matching (SPM). LetP and O be two sets of objects in an arbitrary metric space; where object distances aredefined according to a norm satisfying the triangle inequality. Each object in O represents acustomer; and each object in P indicates a service provider; which has a capacitycorresponding to the maximum number of customers that can be supported by the provider.SPM assigns each customer to her/his nearest provider; among all the providers whosecapacities have not been exhausted in serving other closer customers. We elaborate theapplications where SPM is useful; and develop algorithms that settle this problem with alinear number O (| P|+| O|) of nearest neighbor queries. We verify our theoretical findingswith extensive experiments; and show that the proposed solutions outperform alternative …,Proceedings of the 33rd international conference on Very large data bases,2007,62,15
Minimal mapreduce algorithms,Yufei Tao; Wenqing Lin; Xiaokui Xiao,Abstract MapReduce has become a dominant parallel computing paradigm for big data; ie;colossal datasets at the scale of tera-bytes or higher. Ideally; a MapReduce system shouldachieve a high degree of load balancing among the participating machines; and minimizethe space usage; CPU and I/O time; and network transfer at each machine. Although theseprinciples have guided the development of MapReduce algorithms; limited emphasis hasbeen placed on enforcing serious constraints on the aforementioned metrics simultaneously.This paper presents the notion of minimal algorithm; that is; an algorithm that guarantees thebest parallelization in multiple aspects at the same time; up to a small constant factor. Weshow the existence of elegant minimal algorithms for a set of fundamental databaseproblems; and demonstrate their excellent performance with extensive experiments.,Proceedings of the 2013 ACM SIGMOD International Conference on Management of Data,2013,60,0
The hardness and approximation algorithms for l-diversity,Xiaokui Xiao; Ke Yi; Yufei Tao,Abstract The existing solutions to privacy preserving publication can be classified into thetheoretical and heuristic categories. The former guarantees provably low information loss;whereas the latter incurs gigantic loss in the worst case; but is shown empirically to performwell on many real inputs. While numerous heuristic algorithms have been developed tosatisfy advanced privacy principles such as l-diversity; t-closeness; etc.; the theoreticalcategory is currently limited to k-anonymity which is the earliest principle known to havesevere vulnerability to privacy attacks. Motivated by this; we present the first theoretical studyon l-diversity; a popular principle that is widely adopted in the literature. First; we show thatoptimal l-diverse generalization is NP-hard even when there are only 3 distinct sensitivevalues in the microdata. Then; an (l· d)-approximation algorithm is developed; where d is …,Proceedings of the 13th International Conference on Extending Database Technology,2010,57,12
Superseding nearest neighbor search on uncertain spatial databases,Sze Man Yuen; Yufei Tao; Xiaokui Xiao; Jian Pei; Donghui Zhang,This paper proposes a new problem; called superseding nearest neighbor search; onuncertain spatial databases; where each object is described by a multidimensionalprobability density function. Given a query point q; an object is a nearest neighbor (NN)candidate if it has a nonzero probability to be the NN of q. Given two NN-candidates o 1 ando 2; o 1 supersedes o 2 if o 1 is more likely to be closer to q. An object is a supersedingnearest neighbor (SNN) of q; if it supersedes all the other NN-candidates. Sometimes noobject is able to supersede every other NN-candidate. In this case; we return the SNN-core-the minimum set of NN-candidates each of which supersedes all the NN-candidates outsidethe SNN-core. Intuitively; the SNN-core contains the best objects; because any objectoutside the SNN-core is worse than all the objects in the SNN-core. We show that the …,IEEE Transactions on Knowledge and Data Engineering,2010,56,2
Cost models for overlapping and multiversion structures,Yufei Tao; Dimitris Papadias; Jun Zhang,Abstract Overlapping and multiversion techniques are two popular frameworks thattransform an ephemeral index into a multiple logical-tree structure in order to supportversioning databases. Although both frameworks have produced numerous efficientindexing methods; their performance analysis is rather limited; as a result there is no clearunderstanding about the behavior of the alternative structures and the choice of the bestone; given the data and query characteristics. Furthermore; query optimization based onthese methods is currently impossible. These are serious problems due to the incorporationof overlapping and multiversion techniques in several traditional (eg; financial) andemerging (eg; spatiotemporal) applications. In this article; we reduce performance analysisof overlapping and multiversion structures to that of the corresponding ephemeral …,ACM Transactions on Database Systems (TODS),2002,56,0
Optimal algorithms for crawling a hidden database in the web,Cheng Sheng; Nan Zhang; Yufei Tao; Xin Jin,Abstract A hidden database refers to a dataset that an organization makes accessible on theweb by allowing users to issue queries through a search interface. In other words; dataacquisition from such a source is not by following static hyper-links. Instead; data areobtained by querying the interface; and reading the result page dynamically generated. This;with other facts such as the interface may answer a query only partially; has preventedhidden databases from being crawled effectively by existing search engines. This paperremedies the problem by giving algorithms to extract all the tuples from a hidden database.Our algorithms are provably efficient; namely; they accomplish the task by performing only asmall number of queries; even in the worst case. We also establish theoretical resultsindicating that these algorithms are asymptotically optimal--ie; it is impossible to improve …,Proceedings of the VLDB Endowment,2012,55,11
Angel: Enhancing the utility of generalization for privacy preserving publication,Yufei Tao; Hekang Chen; Xiaokui Xiao; Shuigeng Zhou; Donghui Zhang,Generalization is a well-known method for privacy preserving data publication. Despite itsvast popularity; it has several drawbacks such as heavy information loss; difficulty ofsupporting marginal publication; and so on. To overcome these drawbacks; we developANGEL; 1 a new anonymization technique that is as effective as generalization in privacyprotection; but is able to retain significantly more information in the microdata. ANGEL isapplicable to any monotonic principles (eg; l-diversity; t-closeness; etc.); with its superiority(in correlation preservation) especially obvious when tight privacy control must be enforced.We show that ANGEL lends itself elegantly to the hard problem of marginal publication. Inparticular; unlike generalization that can release only restricted marginals; our techniquecan be easily used to publish any marginals with strong privacy guarantees.,IEEE transactions on knowledge and data engineering,2009,55,11
DBSCAN revisited: mis-claim; un-fixability; and approximation,Junhao Gan; Yufei Tao,Abstract DBSCAN is a popular method for clustering multi-dimensional objects. Just asnotable as the method's vast success is the research community's quest for its efficientcomputation. The original KDD'96 paper claimed an algorithm with O (n log n) running time;where n is the number of objects. Unfortunately; this is a mis-claim; and that algorithmactually requires O (n 2) time. There has been a fix in 2D space; where a genuine O (n log n)-time algorithm has been found. Looking for a fix for dimensionality d≥ 3 is currently animportant open problem. In this paper; we prove that for d≥ 3; the DBSCAN problemrequires Ω (n4/3) time to solve; unless very significant breakthroughs---ones widely believedto be impossible---could be made in theoretical computer science. This (i) explains why thecommunity's search for fixing the aforementioned mis-claim has been futile for d≥ 3; and …,Proceedings of the 2015 ACM SIGMOD International Conference on Management of Data,2015,51,20
Optimal random perturbation at multiple privacy levels,Xiaokui Xiao; Yufei Tao; Minghua Chen,Abstract Random perturbation is a popular method of computing anonymized data forprivacy preserving data mining. It is simple to apply; ensures strong privacy protection; andpermits effective mining of a large variety of data patterns. However; all the existing studieswith good privacy guarantees focus on perturbation at a single privacy level. Namely; a fixeddegree of privacy protection is imposed on all anonymized data released by the data holder.This drawback seriously limits the applicability of random perturbation in scenarios wherethe holder has numerous recipients to which different privacy levels apply. Motivated by this;we study the problem of multi-level perturbation; whose objective is to release multipleversions of a dataset anonymized at different privacy levels. The challenge is that variousrecipients may collude by sharing their data to infer privacy beyond their permitted levels …,Proceedings of the VLDB Endowment,2009,50,19
Dynamic anonymization: accurate statistical analysis with privacy preservation,Xiaokui Xiao; Yufei Tao,Abstract A statistical database (StatDB) retrieves only aggregate results; as opposed toindividual tuples. This paper investigates the construction of a privacy preserving StatDB thatcan (i) accurately answer an infinite number of counting queries; and (ii) effectively protectprivacy against an adversary that may have acquired all the previous query results. The coreof our solutions is a novel technique called dynamic anonymization. Specifically; given aquery; we on the fly compute a tailor-made anonymized version of the microdata; whichmaximizes the precision of the query result. Privacy preservation is achieved by ensuringthat the combination of all the versions deployed to process the past queries does not allowaccurate inference of sensitive information. Extensive experiments with real data confirm thatour technique enables highly effective data analysis; while offering strong privacy …,Proceedings of the 2008 ACM SIGMOD international conference on Management of data,2008,49,3
Efficient top-k processing in large-scaled distributed environments,Keping Zhao; Yufei Tao; Shuigeng Zhou,Abstract The rapid development of networking technologies has made it possible toconstruct a distributed database that involves a huge number of sites. Query processing insuch a large-scaled system poses serious challenges beyond the scope of traditionaldistributed algorithms. In this paper; we propose a new algorithm BRANCA for performingtop-k retrieval in these environments. Integrating two orthogonal methodologies “semanticcaching” and “routing indexes”; BRANCA is able to solve a query by accessing only a smallnumber of servers. Our algorithmic findings are accompanied with a solid theoreticalanalysis; which rigorously proves the effectiveness of BRANCA. Extensive experimentsverify that our technique outperforms the existing methods significantly.,Data & Knowledge Engineering,2007,49,10
On k-skip shortest paths,Yufei Tao; Cheng Sheng; Jian Pei,Abstract Given two vertices s; t in a graph; let P be the shortest path (SP) from s to t; and P* asubset of the vertices in P. P* is a k-skip shortest path from s to t; if it includes at least a vertexout of every k consecutive vertices in P. In general; P* succinctly describes P by samplingthe vertices in P with a rate of at least 1/k. This makes P* a natural substitute in scenarioswhere reporting every single vertex of P is unnecessary or even undesired. This paperstudies k-skip SP computation in the context of spatial network databases (SNDB). Ourtechnique has two properties crucial for real-time query processing in SNDB. First; oursolution is able to answer k-skip queries significantly faster than finding the original SPs intheir entirety. Second; the previous objective is achieved with a structure that occupies lessspace than storing the underlying road network. The proposed algorithms are the …,Proceedings of the 2011 ACM SIGMOD International Conference on Management of data,2011,40,20
On multidimensional k-anonymity with local recoding generalization,Yang Du; Tian Xia; Yufei Tao; Donghui Zhang; Feng Zhu,This paper presents the first theoretical study; on using local-recoding generalization (LRG)to compute a k-anonymous table with quality guarantee. First; we prove that it is NP-hardboth to find the table with the maximum quality; and to discover a solution with anapproximation ratio at most 5/4. Then; we develop an algorithm with good balance betweenthe approximation ratio and time complexity. The quality of our solution is verified byexperiments.,Data Engineering; 2007. ICDE 2007. IEEE 23rd International Conference on,2007,39,16
Finding frequent co-occurring terms in relational keyword search,Yufei Tao; Jeffrey Xu Yu,Abstract Given a set Q of keywords; conventional keyword search (KS) returns a set oftuples; each of which (i) is obtained from a single relation; or by joining multiple relations;and (ii) contains all the keywords in Q. This paper proposes a relevant problem calledfrequent co-occurring term (FCT) retrieval. Specifically; given a keyword set Q and an integerk; a FCT query reports the k terms that are not in Q; but appear most frequently in the resultof a KS query with the same Q. FCT search is able to discover the concepts that are closelyrelated to Q. Furthermore; it is also an effective tool for refining the keyword set Q oftraditional keyword search. While a FCT query can be trivially supported by solving thecorresponding KS query; we provide a faster algorithm that extracts the correct resultswithout evaluating any KS query at all. The effectiveness and efficiency of our techniques …,Proceedings of the 12th International Conference on Extending Database Technology: Advances in Database Technology,2009,37,20
A scalable algorithm for maximizing range sum in spatial databases,Dong-Wan Choi; Chin-Wan Chung; Yufei Tao,Abstract This paper investigates the MaxRS problem in spatial databases. Given a set O ofweighted points and a rectangular region r of a given size; the goal of the MaxRS problem isto find a location of r such that the sum of the weights of all the points covered by r ismaximized. This problem is useful in many location-based applications such as finding thebest place for a new franchise store with a limited delivery range and finding the mostattractive place for a tourist with a limited reachable range. However; the problem has beenstudied mainly in theory; particularly; in computational geometry. The existing algorithmsfrom the computational geometry community are in-memory algorithms which do notguarantee the scalability. In this paper; we propose a scalable external-memory algorithm(ExactMaxRS) for the MaxRS problem; which is optimal in terms of the I/O complexity …,Proceedings of the VLDB Endowment,2012,36,20
Nearest keyword search in XML documents,Yufei Tao; Stavros Papadopoulos; Cheng Sheng; Kostas Stefanidis,Abstract This paper studies the nearest keyword (NK) problem on XML documents. Ingeneral; the dataset is a tree where each node is associated with one or more keywords.Given a node q and a keyword w; an NK query returns the node that is nearest to q amongall the nodes associated with w. NK search is not only useful as a stand-alone operator butalso as a building brick for important tasks such as XPath query evaluation and keywordsearch. We present an indexing scheme that answers NK queries efficiently; in terms of bothpractical and worst-case performance. The query cost is provably logarithmic to the numberof nodes carrying the query keyword. The proposed scheme occupies space linear to thedataset size; and can be constructed by a fast algorithm. Extensive experimentation confirmsour theoretical findings; and demonstrates the effectiveness of NK retrieval as a primitive …,Proceedings of the 2011 ACM SIGMOD International Conference on Management of data,2011,35,15
Output perturbation with query relaxation,Xiaokui Xiao; Yufei Tao,Abstract Given a dataset containing sensitive personal information; a statistical databaseanswers aggregate queries in a manner that preserves individual privacy. We consider theproblem of constructing a statistical database using output perturbation; which protectsprivacy by injecting a small noise into each query result. We show that the state-of-the-artapproach; ε-differential privacy; suffers from two severe deficiencies: it (i) incurs prohibitivecomputation overhead; and (ii) can answer only a limited number of queries; after which thestatistical database has to be shut down. To remedy the problem; we develop a newtechnique that enforces ε-different privacy with economical cost. Our technique alsoincorporates a query relaxation mechanism; which removes the restriction on the number ofpermissible queries. The effectiveness and efficiency of our solution are verified through …,Proceedings of the VLDB Endowment,2008,34,20
Aggregate processing of planar points,Yufei Tao; Dimitris Papadias; Jun Zhang,Abstract Aggregate window queries return summarized information about objects that fallinside a query rectangle (eg; the number of objects instead of their concrete ids). Traditionalapproaches for processing such queries usually retrieve considerable extra information;thus compromising the processing cost. The paper addresses this problem for planar pointsfrom both theoretical and practical points of view. We show that; an aggregate window querycan be answered in logarithmic worst-case time by an indexing structure called the aPtree.Next we study the practical behavior of the aP-tree and propose efficient cost models thatpredict the structure size and actual query cost. Extensive experiments show that the aP-tree; while involving more space consumption; accelerates query processing by up to anorder of magnitude compared to a specialized method based on R-trees. Furthermore …,International Conference on Extending Database Technology,2002,34,6
Finding the influence set through skylines,Xiaobing Wu; Yufei Tao; Raymong Chi-Wing Wong; Ling Ding; Jeffrey Xu Yu,Abstract Given a set P of products; a set O of customers; and a product p ε P; a bichromaticreverse skyline query retrieves all the customers in O that do not find any other product in Pto be absolutely better than p. More specifically; a customer o ε O is in the reverse skyline ofp ε P if and only no other product in P better matches the preference of o on all dimensions.The only existing bichromatic reverse skyline algorithm; which we refer to as basic; isdesigned for uncertain data. This paper focuses on traditional datasets; where each object isa precise point. Since a precise point can be regarded as a special uncertain object; basiccan still be applied. However; as precise data are inherently easier to handle than uncertaindata; one should expect that basic can be further improved by taking advantage of thereduced problem complexity. Indeed; we observe several non-trivial heuristics that can …,Proceedings of the 12th International Conference on Extending Database Technology: Advances in Database Technology,2009,31,10
Transparent anonymization: Thwarting adversaries who know the algorithm,Xiaokui Xiao; Yufei Tao; Nick Koudas,Abstract Numerous generalization techniques have been proposed for privacy-preservingdata publishing. Most existing techniques; however; implicitly assume that the adversaryknows little about the anonymization algorithm adopted by the data publisher.Consequently; they cannot guard against privacy attacks that exploit various characteristicsof the anonymization mechanism. This article provides a practical solution tothis problem.First; we propose an analytical model for evaluating disclosure risks; when an adversaryknows everything in the anonymization process; except the sensitive values. Based on thismodel; we develop a privacy principle; transparent l-diversity; which ensures privacyprotection against such powerful adversaries. We identify three algorithms that achievetransparent l-diversity; and verify their effectiveness and efficiency through extensive …,ACM Transactions on Database Systems (TODS),2010,30,0
On finding skylines in external memory,Cheng Sheng; Yufei Tao,Abstract We consider the skyline problem (aka the maxima problem); which has beenextensively studied in the database community. The input is a set P of d-dimensional points.A point dominates another if the former has a lower coordinate than the latter on everydimension. The goal is to find the skyline; which is the set of points p∈ P such that p is notdominated by any other data point. In the external-memory model; the 2-d version of theproblem is known to be solvable in O ((N/B) log M/B (N/B)) I/Os; where N is the cardinality ofP; B the size of a disk block; and M the capacity of main memory. For fixed d≥ 3; we presentan algorithm with I/O-complexity O ((N/B) logd-2/M/B (N/B)). Previously; the best solution wasadapted from an in-memory algorithm; and requires O ((N/B) logd-2/2 (N/M)) I/Os.,Proceedings of the thirtieth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,2011,29,15
Approximate temporal aggregation,Yufei Tao; Dimitris Papadias; Christos Faloutsos,Temporal aggregate queries retrieve summarized information about records with time-evolving attributes. Existing approaches have at least one of the following shortcomings:(i)they incur large space requirements;(ii) they have high processing cost and (iii) they arebased on complex structures; which are not available in commercial systems. We solvethese problems by approximation techniques with bounded error. We propose two methods:the first one is based on multiversion B-trees and has logarithmic worst-case query cost;while the second technique uses off-the-shelf B-and R-trees; and achieves the sameperformance in the expected case. We experimentally demonstrate that the proposedmethods consume an order of magnitude less space than their competitors and aresignificantly faster; even for cases that the permissible error bound is very small.,Data Engineering; 2004. Proceedings. 20th International Conference on,2004,29,20
Approximate MaxRS in spatial databases,Yufei Tao; Xiaocheng Hu; Dong-Wan Choi; Chin-Wan Chung,Abstract In the maximizing range sum (MaxRS) problem; given (i) a set P of 2D points eachof which is associated with a positive weight; and (ii) a rectangle r of specific extents; weneed to decide where to place r in order to maximize the covered weight of r-that is; the totalweight of the data points covered by r. Algorithms solving the problem exactly entailexpensive CPU or I/O cost. In practice; exact answers are often not compulsory in a MaxRSapplication; where slight imprecision can often be comfortably tolerated; provided thatapproximate answers can be computed considerably faster. Motivated by this; the presentpaper studies the (1-ε)-approximate MaxRS problem; which admits the same inputs asMaxRS; but aims instead to return a rectangle whose covered weight is at least (1-ε) m*;where m* is the optimal covered weight; and ε can be an arbitrarily small constant …,Proceedings of the VLDB Endowment,2013,28,0
Venn sampling: A novel prediction technique for moving objects,Yufei Tao; Dimitris Papadias; Jian Zhai; Qing Li,Given a region q/sub R/and a future timestamp q/sub T/; a" range aggregate" queryestimates the number of objects expected to appear in q/sub R/at time q/sub T/. Currently theonly methods for processing such queries are based on spatio-temporal histograms; whichhave several serious problems. First; they consume considerable space in order to provideaccurate estimation. Second; they incur high evaluation cost. Third; their efficiencycontinuously deteriorates with time. Fourth; their maintenance requires significant updateoverhead. Motivated by this; we develop Venn sampling (VS); a novel estimation methodoptimized for a set of" pivot queries" that reflect the distribution of actual ones. In particular;given m pivot queries; VS achieves perfect estimation with only O (m) samples; as opposedto O (2/sup m/) required by the current state of the art in workload-aware sampling …,Data Engineering; 2005. ICDE 2005. Proceedings. 21st International Conference on,2005,26,0
Performance analysis of R*-trees with arbitrary node extents,Yufei Tao; Dimitris Papadias,Existing analysis for R-trees is inadequate for several traditional and emerging applicationsincluding; for example; temporal; spatio-temporal; and multimedia databases because it isbased on the assumption that the extents of a node are identical on all dimensions; which isnot satisfied in these domains. We propose analytical models that can accurately predict R*-tree performance without this assumption. Our derivation is based on the novel concept ofextent regression function; which computes the node extents as a function of the number ofnode splits. Detailed experimental evaluation reveals that the proposed models areaccurate; even in cases where previous methods fail completely.,IEEE Transactions on Knowledge and Data Engineering,2004,26,0
Spatio-temporal join selectivity,Jimeng Sun; Yufei Tao; Dimitris Papadias; George Kollios,Abstract Given two sets S 1; S 2 of moving objects; a future timestamp tq; and a distancethreshold d; a spatio-temporal join retrieves all pairs of objects that are within distance d at tq. The selectivity of a join equals the number of retrieved pairs divided by the cardinality ofthe Cartesian product S 1× S 2. This paper develops a model for spatio-temporal joinselectivity estimation based on rigorous probabilistic analysis; and reveals the factors thataffect the selectivity. Initially; we solve the problem for 1D (point and rectangle) objectswhose location and velocities distribute uniformly; and then extend the results to multi-dimensional spaces. Finally; we deal with non-uniform distributions using a specializedspatio-temporal histogram. Extensive experiments confirm that the proposed formulae arehighly accurate (average error below 10%).,Information Systems,2006,25,1
Adaptive index structures,Yufei Tao; Dimitris Papadias,This chapter proposes a general framework for adaptive indexes that improve overall querycost. The performance gain is achieved by allowing index nodes to contain a variablenumber of disk pages. Update algorithms dynamically restructure adaptive indexesdepending on the data and query characteristics. Extensive experiments show that adaptiveB-and R-trees significantly outperform their conventional counterparts; while incurringminimal update overhead. Traditional indexes aim at optimizing the node accesses duringquery processing; which; however; does not necessarily minimize the total cost due to thepossibly large number of random accesses. A single disk access usually includes a seekoperation that positions the disk head at the requested sector (including cylinder seek androtation); and data transfer to/from the main memory. Thus; the total query cost is the sum …,*,2002,25,10
Indexing and retrieval of historical aggregate information about moving objects,Dimitris Papadias; Yufei Tao; Jun Zhang; Nikos Mamoulis; Qiongmao Shen; Jimeng Sun,Spatio-temporal databases store information about the positions of individual objects overtime. In many applications however; such as traffic supervision or mobile communicationsystems; only summarized data; like the average number of cars in an area for a specificperiod; or phones serviced by a cell each day; is required. Although this information can beobtained from operational databases; its computation is expensive; rendering onlineprocessing inapplicable. A vital solution is the construction of a spatiotemporal datawarehouse. In this paper; we describe a framework for supporting OLAP operations overspatiotemporal data. We argue that the spatial and temporal dimensions should be modeledas a combined dimension on the data cube and present data structures; which integratespatiotemporal indexing with pre-aggregation. While the well-known materialization …,*,2002,25,20
