Boosting the accuracy of differentially-private queries through consistency,Michael Hay; Vibhor Rastogi; Gerome Miklau; Dan Suciu,ABSTRACT Recent differentially private query mechanisms offer strong privacy guaranteesby adding noise to the query answer. For a single counting query; the technique is simple;accurate; and provides optimal utility. However; analysts typically wish to ask multiplequeries. In this case; the optimal strategy is not apparent; and alternative query strategiescan involve difficult trade-offs in accuracy; and may produce inconsistent answers. In thiswork we show that it is possible to significantly improve accuracy for a general class ofhistogram queries. Our approach carefully chooses a set of queries to evaluate; and thenexploits consistency constraints that should hold over the noisy output. In a post-processingphase; we compute the consistent input most likely to have produced the noisy output. Thefinal output is both private and consistent; but in addition; it is often much more accurate …,CoRR; abs/0904.0942; April,2009,6,12
Self-interested database managers playing the view maintenance game,Hala Mostafa; Victor Lesser; Gerome Miklau,Abstract A database view is a dynamic virtual table composed of the result set of a query;often executed over different underlying databases. The view maintenance problemconcerns how a view is refreshed when the data sources are updated. We study the viewmaintenance problem when self-interested database managers from different institutions areinvolved; each concerned about the privacy of its database. We regard view maintenance asan incremental; sequential process where an action taken at a stage affects what happens atlater stages. The contribution of this paper is twofold. First; we formulate the viewmaintenance problem as a sequential game of incomplete information where at every stage;each database manager decides what information to disclose; if any; without knowledge ofthe number or nature of updates at other managers. This allows us to adopt a satisficing …,Proceedings of the 7th international joint conference on Autonomous agents and multiagent systems-Volume 2,2008,6,12
Generating private synthetic databases for untrusted system evaluation,Wentian Lu; Gerome Miklau; Vani Gupta,Evaluating the performance of database systems is crucial when database vendors orresearchers are developing new technologies. But such evaluation tasks rely heavily onactual data and query workloads that are often unavailable to researchers due to privacyrestrictions. To overcome this barrier; we propose a framework for the release of a syntheticdatabase which accurately models selected performance properties of the originaldatabase. We improve on prior work on synthetic database generation by providing a formal;rigorous guarantee of privacy. Accuracy is achieved by generating synthetic data using acarefully selected set of statistical properties of the original data which balance privacy losswith relevance to the given query workload. An important contribution of our framework is anextension of standard differential privacy to multiple tables.,Data Engineering (ICDE); 2014 IEEE 30th International Conference on,2014,5,18
Rule-based application development using webdamlog,Serge Abiteboul; Émilien Antoine; Gerome Miklau; Julia Stoyanovich; Jules Testard,Abstract We present the WebdamLog system for managing distributed data on the Web in apeer-to-peer manner. We demonstrate the main features of the system through anapplication called Wepic for sharing pictures between attendees of the sigmod conference.Using Wepic; the attendees will be able to share; download; rate and annotate pictures in ahighly decentralized manner. We show how WebdamLog handles heterogeneity of thedevices and services used to share data in such a Web setting. We exhibit the simple rulesthat define the Wepic application and show how to easily modify the Wepic application.,Proceedings of the 2013 ACM SIGMOD International Conference on Management of Data,2013,4,12
Analyzing private network data,Michael Hay; Gerome Miklau; David Jensen,Many phenomena can be modeled as networks in which entities (represented by nodes)participate in binary relationships (represented by edges). In a social network; nodes areindividuals and edges are personal contacts or relationships. In a communication network;nodes are individuals and edges are flows of information such as phone calls or emailmessages. In a technological network; nodes are machines; such as computers or powerstations; and edges are some means of transmission. Research into the structure andfunction of networks has wide-ranging applications. Network analysis is being used bybusinesses to market products [31]; by epidemiologists to combat the spread of diseases[32]; and by financial regulatory agencies to detect fraud among securities dealers [20].Network analysis has also been applied to national security; industrial engineering; and …,Privacy-Aware Knowledge Discovery: Novel Applications and New Techniques,2010,4,12
Privacy-aware data mining in information networks,Kun Liu; Gerome Miklau; J Pei; E Terzi,Page 1. Privacy-aware Data Mining in Information Networks – KDD 2010 Tutorial Kun Liu (Yahoo!Labs); Gerome Miklau (Umass Amherst); Jian Pei (Simon Fraser Univ.); Evimaria Terzi (BostonUniv.) Page 2. Introduction Page 3. Why Do We Care about Networks? • Networks are data! –Data in network entries: vertices and edges – Network structures are data; too – for example;hidden communities – Networks are data about people; business; organization; …; (almost)everything in the world • What can one do; equipped with unlimited access to information innetworks? • What can one do; equipped with unlimited access to information in networks? –Business opportunities; career development; community improvement; safety; security andprotection; more fun; better life; … – Gossips; self-interest (proper or improper); … – Personalattacks; illegal business advantage; terrorism; personal id theft; … 3 Page 4 …,KDD 2010 Tutorial,2010,4,12
Demo] rule-based application development using WebdamLog,Serge Abiteboul; Ens Cachan; Émilien Antoine; Gerome Miklau; Julia Stoyanovich; Jules Testard,Abstract We present theWebdamLog system for managing distributed data on the Web in apeer-to-peer manner. We demon-strate the main features of the system through an appli-cation called Wepic for sharing pictures between attendees of the sigmod conference. UsingWepic; the attendees will be able to share; download; rate and annotate pictures in a highlydecentralized manner. We show how WebdamLog handles heterogeneity of the devicesand services used to share data in such a Web setting. We exhibit the simple rules thatdefine the Wepic application and show how to easily modify the Wepic application.Categories and Subject Descriptors H. 2.4 [Systems]: Rule-based databases,In SIGMOD,2013,3,12
Probabilistic representations for integrating unreliable data sources,David Mimno; Andrew McCallum; Gerome Miklau,Abstract Databases constructed automatically through web mining and informationextraction often overlap with databases constructed and curated by hand. These two types ofdatabases are complementary: automatic extraction provides increased scope; whilecurated databases provide increased accuracy. The uncertain nature of such integrationtasks suggests that the final representation of the merged database should representmultiple possible values. We present initial work on a system to integrate two bibliographicdatabases; DBLP and Rexa; while maintaining and assigning probabilistic confidences todifferent alternative values in merged records.,Information integration on the web (IIWeb); papers from the 2007 AAAI Workshop,2007,3,12
Modeling integrity in data exchange,Gerome Miklau; Dan Suciu,Abstract We provide a formal model of security guarantees offered by digital signatureschemes when they are applied to structured data. This model is an important step towardsmanaging the integrity of data that is shared; integrated; transformed; and exchanged on theWorld Wide Web. We express signature semantics using well-known database constraints;which can help authors decide what to sign; help recipients evaluate the integrity of signeddata; and clarify the capabilities of different signature technologies.,Workshop on Secure Data Management,2004,3,10
Enabling Secure Data Exchange.,Gerome Miklau; Dan Suciu,The emergence of diverse networked data sources has created new opportunities for thesharing and exchange of data. In support of this; a fruitful line of research has resulted indistributed data processing and integration systems [19; 17; 29; 30; 3]. However in practice;fear of unauthorized disclosure or malicious tampering requires that data stay safely behindfirewalls or remain protected by secure servers. Our goal is to overcome these limitationsand enable secure data exchange and sharing in distributed integration scenarios. Suchscenarios are characterized by many interacting data sources and many data consumers.Primary sources create and publish data; intermediate sources combine; extract; and modifythe data for further dissemination; data consumers query it. This paper describes issues insecure data exchange; and illustrates some solutions proposed in the authors' own work …,IEEE Data Eng. Bull.,2004,3,12
A consumer-centric market for database computation in the cloud,Yue Wang; Alexandra Meliou; Gerome Miklau,Abstract: The availability of public computing resources in the cloud has revolutionized dataanalysis; but requesting cloud resources often involves complex decisions for consumers.Under the current pricing mechanisms; cloud service providers offer several service optionsand charge consumers based on the resources they use. Before they can decide whichcloud resources to request; consumers have to estimate the completion time and cost of theircomputational tasks for different service options and possibly for different service providers.This estimation is challenging even for expert cloud users. We propose a new market-basedframework for pricing computational tasks in the cloud. Our framework introduces an agentbetween consumers and cloud providers. The agent takes data and computational tasksfrom users; estimates time and cost for evaluating the tasks; and returns to consumers …,arXiv preprint arXiv:1609.02104,2016,2,5
Data; Responsibly (Dagstuhl Seminar 16291),Serge Abiteboul; Gerome Miklau; Julia Stoyanovich; Gerhard Weikum,Abstract Big data technology promises to improve people's lives; accelerate scientificdiscovery and innovation; and bring about positive societal change. Yet; if not usedresponsibly; large-scale data analysis and data-driven algorithmic decision-making canincrease economic inequality; affirm systemic bias; and even destabilize global markets.While the potential benefits of data analysis techniques are well accepted; the importance ofusing them responsibly-that is; in accordance with ethical and moral norms; and with legaland policy considerations-is not yet part of the mainstream research agenda in computerscience. Dagstuhl Seminar" Data; Responsibly" brought together academic and industryresearchers from several areas of computer science; including a broad representation ofdata management; but also data mining; security/privacy; and computer networks; as well …,Dagstuhl Reports,2016,2,6
A framework for utility-driven network trace anonymization,Abhinav Parate; Gerome Miklau,Abstract The publication of network traces is critical for network research but their release ishighly constrained by privacy and security concerns. The importance of a framework foranonymizing traces to provide different levels of security and utility to promote tracepublication has been identified in the literature. However; the current state-of-artanonymization techniques have failed to provide the guarantees on privacy and security. Inthis paper; we propose a framework in which a trace owner can match an anonymizingtransformation with the requirements of analysts. The trace owner can release multipletransformed traces; each customized to an analysts needs; or a single transformationsatisfying all requirements. The framework enables formal reasoning about anonymizationpolicies; for example to verify that a given trace has utility for the analyst; or to obtain the …,Analyst,2008,2,12
Containment and equivalence of tree pattern queries,Gerome Miklau; Dan Suciu,*,ACM PODS,2002,2
A theory of pricing private data,Chao Li; Daniel Yang Li; Gerome Miklau; Dan Suciu,Abstract When the analysis of individuals' personal information has value to an institution;but it compromises privacy; should individuals be compensated? We describe thefoundations of a market in which those seeking access to data must pay for it and individualsare compensated for the loss of privacy they may suffer.,Communications of the ACM,2017,1,12
Fides: Towards a platform for responsible data science,Julia Stoyanovich; Bill Howe; Serge Abiteboul; Gerome Miklau; Arnaud Sahuguet; Gerhard Weikum,Issues of responsible data analysis and use are coming to the forefront of the discourse indata science research and practice; with most significant efforts to date on the part of thedata mining; machine learning; and security and privacy communities. In these fields; theresearch has been focused on analyzing the fairness; accountability and transparency (FAT)properties of specific algorithms and their outputs. Although these issues are most apparentin the social sciences where fairness is interpreted in terms of the distribution of resourcesacross protected groups; management of bias in source data affects a variety of fields.Consider climate change studies that require representative data from geographicallydiverse regions; or supply chain analyses that require data that represents the diversity ofproducts and customers. Any domain that involves sparse or sampled data has exposure …,SSDBM'17-29th International Conference on Scientific and Statistical Database Management,2017,1,12
Exploring Privacy-Accuracy Tradeoffs using DPComp,Michael Hay; Ashwin Machanavajjhala; Gerome Miklau; Yan Chen; Dan Zhang; George Bissias,Abstract The emergence of differential privacy as a primary standard for privacy protectionhas led to the development; by the research community; of hundreds of algorithms forvarious data analysis tasks. Yet deployment of these techniques has been slowed by thecomplexity of algorithms and an incomplete understanding of the cost to accuracy implied bythe adoption of differential privacy. In this demonstration we present DPComp; a publicly-accessible web-based system; designed to support a broad community of users; includingdata analysts; privacy researchers; and data owners. Users can use DPComp to assess theaccuracy of state-of-the-art privacy algorithms and interactively explore algorithm output inorder to understand; both quantitatively and qualitatively; the error introduced by thealgorithms. In addition; users can contribute new algorithms and new (non-sensitive) …,Proceedings of the 2016 International Conference on Management of Data,2016,1,19
Lower Bounds on the Error of Query Sets Under the Differentially-Private Matrix Mechanism,Chao Li; Gerome Miklau,Abstract A common goal of privacy research is to release synthetic data that satisfies aformal privacy guarantee and can be used by an analyst in place of the original data. Toachieve reasonable accuracy; a synthetic data set must be tuned to support a specified setof queries accurately; sacrificing fidelity for other queries. This work considers methods forproducing synthetic data under differential privacy and investigates what makes a set ofqueries “easy” or “hard” to answer. We consider this issue in the particular case ofanswering sets of linear counting queries using the matrix mechanism (Li et al. 2010); arecent differentially-private mechanism that can reduce error by adding complex correlatednoise adapted to a specified workload. Our main result is a novel lower bound on theminimum total error required to simultaneously release answers to a set of workload …,Theory of Computing Systems,2015,1,21
Introducing access control in webdamlog,Serge Abiteboul; Émilien Antoine; Gerome Miklau; Julia Stoyanovich; Vera Zaychik Moffitt,Abstract: We survey recent work on the specification of an access control mechanism in acollaborative environment. The work is presented in the context of the WebdamLoglanguage; an extension of datalog to a distributed context. We discuss a fine-grained accesscontrol mechanism for intentional data based on provenance as well as a controlmechanism for delegation; ie; for deploying rules at remote peers.,arXiv preprint arXiv:1307.8269,2013,1,0
Efficient recovery from false state in distributed routing algorithms,Daniel Gyllstrom; Sudarshan Vasudevan; Jim Kurose; Gerome Miklau,Abstract Malicious and misconfigured nodes can inject incorrect state into a distributedsystem; which can then be propagated system-wide as a result of normal network operation.Such false state can degrade the performance of a distributed system or render it unusable.For example; in the case of network routing algorithms; false state corresponding to a nodeincorrectly declaring a cost of 0 to all destinations (maliciously or due to misconfiguration)can quickly spread through the network. This causes other nodes to (incorrectly) route viathe misconfigured node; resulting in suboptimal routing and network congestion. Wepropose three algorithms for efficient recovery in such scenarios and prove the correctnessof each of these algorithms. Through simulation; we evaluate our algorithms–in terms ofmessage and time overhead–when applied to removing false state in distance vector …,International Conference on Research in Networking,2010,1,21
Analyzing Private Network Data Using Output Perturbation,Gerome Miklau,Page 1. Analyzing Private Network Data Using Output Perturbation Gerome Miklau Joint workwith Michael Hay; David Jensen; Don Towsley University of Massachusetts; Amherst VibhorRastogi; Dan Suciu University of Washington September 11; 2009 Sunday; September 13; 2009Page 2. Social network analysis -- transformed A C B J I W D E F G Y Aa Bb M Dd Cc H P NO Q R T Ee U Gg V L S K Ff X Z Hh 16 31 6 2 8 5 11 9 21 13 24 7 30 32 22 15 26 27 12 10 129 25 17 20 14 34 4 19 3 33 28 23 18 1977 2008 “Zachary's Karate Club” WW Zachary Aninformation flow model for conflict and fission in small groups Journal of AnthropologicalResearch J. Leskovec and E. Horvitz. Planetary-scale views on a large instant-messagingnetwork Conference on the World Wide Web Global IM Network 180 million nodes 1.3 billionedges 34 nodes 78 edges Sunday; September 13; 2009 Page 3 …,Retrieved at,2009,1,12
Log sanitization: Auditing a database under retention restrictions,Wentian Lu; Gerome Miklau,Abstract Auditing the changes to a database is critical for identifying malicious behavior;maintaining data quality; and improving system performance. But an accurate audit log is ahistorical record of the past that can also pose a serious threat to privacy. Policies which limitdata retention conflict with the goal of accurate auditing; and data owners have to carefullybalance the need for policy compliance with the goal of accurate auditing. In this paper; weprovide a framework for auditing the changes to a database system while respecting dataretention policies. Our framework includes a historical data model that supports flexible auditqueries; along with a language for retention policies that hide individual attribute values orremove entire tuples from history. Under retention policies; the audit history is partiallyincomplete. We formalize the meaning of audit queries on the protected history; which …,*,2008,1,16
Optimizing histogram queries under differential privacy,Chao Li; Michael Hay; Vibhor Rastogi; Gerome Miklau; Andrew McGregor,ABSTRACT Differential privacy is a robust privacy standard that has been successfullyapplied to a range of data analysis tasks. Despite much recent work; optimal strategies foranswering a collection of correlated queries are not known. We study the problem ofdevising a set of strategy queries; to be submitted and answered privately; that will supportthe answers to a given workload of queries. We propose a general framework in whichquery strategies are formed from linear combinations of counting queries; and we describean optimal method for deriving new query answers from the answers to the strategy queries.Using this framework we characterize the error of strategies geometrically; and we proposesolutions to the problem of finding optimal strategies.,*,*,1,5
PeGaSus: Data-Adaptive Differentially Private Stream Processing,Yan Chen; Ashwin Machanavajjhala; Michael Hay; Gerome Miklau,Abstract Individuals are continually observed by an ever-increasing number of sensors thatmake up the Internet of Things. The resulting streams of data; which are analyzed in realtime; can reveal sensitive personal information about individuals. Hence; there is an urgentneed for stream processing solutions that can analyze these data in real time with provableguarantees of privacy and low error. We present PeGaSus; a new algorithm for differentiallyprivate stream processing. Unlike prior work that has focused on answering individualqueries over streams; our algorithm is the first that can simultaneously support a variety ofstream processing tasks--counts; sliding windows; event monitoring--over multipleresolutions of the stream. PeGaSus uses a Perturber to release noisy counts; a data-adaptive Perturber to identify stable uniform regions in the stream; and a query specific …,Proceedings of the 2017 ACM SIGSAC Conference on Computer and Communications Security,2017,*,21
Differentially Private Rank Aggregation,Michael Hay; Liudmila Elagina; Gerome Miklau,Abstract Given a collection of rankings of a set of items; rank aggregation seeks to computea ranking that can serve as a single best representative of the collection. Rank aggregationis a well-studied problem and a number of effective algorithmic solutions have beenproposed in the literature. However; when individuals are asked to contribute a ranking; theymay be concerned that their personal preferences will be disclosed inappropriately toothers. This acts as a disincentive to individuals to respond honestly in expressing theirpreferences and impedes data collection and data sharing. We address this problem byinvestigating rank aggregation under differential privacy; which requires that a releasedoutput (here; the aggregate ranking computed from individuals' rankings) remain almost thesame if any one individual's ranking is removed from the input. We propose a number of …,*,2017,*,12
Differentially Private Learning of Undirected Graphical Models Using Collective Graphical Models,Garrett Bernstein; Ryan McKenna; Tao Sun; Daniel Sheldon; Michael Hay; Gerome Miklau,Abstract: We investigate the problem of learning discrete; undirected graphical models in adifferentially private way. We show that the approach of releasing noisy sufficient statisticsusing the Laplace mechanism achieves a good trade-off between privacy; utility; andpracticality. A naive learning algorithm that uses the noisy sufficient statistics" as is"outperforms general-purpose differentially private learning algorithms. However; it has threelimitations: it ignores knowledge about the data generating process; rests on uncertaintheoretical foundations; and exhibits certain pathologies. We develop a more principledapproach that applies the formalism of collective graphical models to perform inference overthe true sufficient statistics within an expectation-maximization framework. We show that thislearns better models than competing approaches on both synthetic data and on real …,arXiv preprint arXiv:1706.04646,2017,*,10
DIAS: Differentially Private Interactive Algorithm Selection using Pythia,Ios Kotsogiannis; Michael Hay; Ashwin Machanavajjhala; Gerome Miklau; Margaret Orr,Abstract Differential privacy has emerged as the dominant privacy standard for dataanalysis. Its wide acceptance has led to significant development of algorithms that meet thisrigorous standard. For some tasks; such as the task of answering low dimensional countingqueries; dozens of algorithms have been proposed. However; no single algorithm hasemerged as the dominant performer; and in fact; algorithm performance varies drasticallyacross inputs. Thus; it's not clear how to select an algorithm for a particular task; andchoosing the wrong algorithm might lead to significant degradation in terms of analysisaccuracy. We believe that the difficulty of algorithm selection is one factor limiting theadoption of differential privacy in real systems. In this demonstration we present DIAS(Differentially-private Interactive Algorithm Selection); an educational privacy game …,Proceedings of the 2017 ACM International Conference on Management of Data,2017,*,12
Lifting the haze off the cloud: a consumer-centric market for database computation in the cloud,Yue Wang; Alexandra Meliou; Gerome Miklau,Abstract The availability of public computing resources in the cloud has revolutionized dataanalysis; but requesting cloud resources often involves complex decisions for consumers.Estimating the completion time and cost of a computation and requesting the appropriatecloud resources are challenging tasks even for an expert user. We propose a new market-based framework for pricing computational tasks in the cloud. Our framework introduces anagent between consumers and cloud providers. The agent takes data and computationaltasks from users; estimates time and cost for evaluating the tasks; and returns to consumerscontracts that specify the price and completion time. Our framework can be applied directlyto existing cloud markets without altering the way cloud providers offer and price services. Inaddition; it simplifies cloud use for consumers by allowing them to compare contracts …,Proceedings of the VLDB Endowment,2016,*,3
Identifying Independence in Relational Models,Marc Maier; David Jensen,Abstract The rules of d-separation provide a framework for deriving conditionalindependence facts from model structure. However; this theory only applies to simpledirected graphical models. We introduce relational d-separation; a theory for derivingconditional independence in relational models. We provide a sound; complete; andcomputationally efficient method for relational d-separation; and we present empirical resultsthat demonstrate effectiveness.,arXiv preprint arXiv:1206.3536,2012,*,12
Analyzing Private Network Data,Gerome Miklau,Page 1. Analyzing Private Network Data Gerome Miklau Joint work with Michael Hay; Chao Li;David Jensen; Don Towsley University of Massachusetts; Amherst Vibhor Rastogi; Dan SuciuUniversity of Washington February 2010 Saturday; February 20; 2010 Page 2. “Zachary's KarateClub” WW Zachary An information flow model for conflict and fission in small groups Journal ofAnthropological Research; 1977 A C B J I W D E F G Y Aa Bb M Dd Cc H P N O Q R T Ee U GgV L S K Ff X Z Hh Friendship in a karate club Saturday; February 20; 2010 Page 3. Romanticconnections in a high school Bearman; et al. The structure of adolescent romantic and sexualnetworks. American Journal of Sociology; 2004. (Image drawn by Newman) Saturday; February20; 2010 Page 4. A B G G G GT GT GT G G GT G G Figure 4 (A) Graph of the large componentin gang associated ST outbreak; Colorado Springs; 1989–91 (n = 410) …,Workshop on Privacy Aspects of Data Mining,2010,*,5
Auditing and Forensic Analysis,Brian Levine; Gerome Miklau,1. Software non-determinism: A software system is non-deterministic if; when re-executed; itresults in a different execution path than a prior execution. Non-determinism can arise when;for example; paths are determined by relative processor speed or the sequence of externalevents. Such software bugs have been called ''Heisenbugs''(hard failures being ''Bohrbugs'').2. Soft hardware failures: Hardware can also suffer from ''Heisenbugs.''For example; atransient hardware failure may be triggered by an environmental cause; such as a cosmicray changing a memory bit; etc. 3. Operator failures: Systems occasionally require operatorintervention. Operators; being human; make mistakes. An operator is unlikely to make thesame mistake at the same point in a subsequent execution.,*,2009,*,10
View Maintenance With Self-Interested Decision-Makers,Hala Mostafa; Victor Lesser; Gerome Miklau,Abstract A database view is a dynamic virtual table composed of the result set of a query;often executed over different underlying databases. The view maintenance problemconcerns how a view is refreshed when the data sources are updated. We study the viewmaintenance problem when self-interested database managers from different institutions areinvolved; each concerned about the privacy of its database. We regard view maintenance asan incremental; sequential process where an action taken at a stage affects what happens atlater stages. The contribution of this paper is twofold. First; we formulate the viewmaintenance problem as a sequential game of incomplete information where at every stage;each database manager decides what information to disclose; if any; without knowledge ofthe number or nature of updates at other managers. This allows us to adopt a satisficing …,*,2008,*,10
Overview of Databases,Gerome Miklau,Page 1. Overview of Databases Gerome Miklau CMPSCI 645 – Database Design &Implementation UMass Amherst Feb 1; 2006 Some slide content courtesy of Zack Ives;Ramakrishnan & Gehrke; Dan Suciu; Ullman & Widom Page 2. Today • Student information form •Overview of databases • Course topics • Course requirements Page 3. Databases & DBMS's •A database is a large; integrated collection of data. • A database management system (DBMS)is a software package designed to store and manage databases; allowing: – Define the kindof data stored – Querying/updating interface – Reliable storage & recovery of 100s of GB – Controlaccess to data from many concurrent users Page 4. Can filesystems do it? • Schema for files islimited • No query language for data in files • Files can store large amounts of data; but – norecovery from failure – no efficient access to items within file • Concurrent access not safe …,*,2006,*,3
Session: Logic and Databases-Asymptotic Conditional Probabilities for Conjunctive Queries,Nilesh Dalvi; Gerome Miklau; Dan Suciu,*,Lecture Notes in Computer Science,2004,*
Abstract/Details,Allyson Kelley Regis; Ann Arbor; Margo A Jackson; Bonita London-Thompson; Kyoko M Toyama,Over the past 15 years; increased attention has been given to achieving greater ethnicdiversity within graduate schools—particularly within the field of psychology. Of the varioustypes of race-related experiences that may impact the engagement and performance ofminority graduate students; racial microaggressions (subtle/covert forms of racism) may beamong the most important. The purpose of this study was to investigate the relationshipbetween experiences of racial microaggressions; Black racial identity; perceived socialsupport; and sense of belonging in graduate school of Black doctoral students inpsychology. Participants were 172 psychology doctoral students who self-identified as Blackand had completed at least one year in their current doctoral program. Participantscompleted an online survey which contained a demographic questionnaire; the Racial …,*,*,*,12
ICDE 2017 Reviewers,Yannis Papakonstantinou; Lei Chen; Reynold Cheng; Wolfgang Gatterbauer; Bingsheng He; Stratos Idreos; Christopher Jermaine; Chen Li; Gerome Miklau; Tamer Özsu; Olga Papaemmanouil; Evimaria Terzi; Eugene Wu; Ashraf Aboulnaga; Alex Alves; Amazon Gabriel Antoniu; INRIA Arvind Arasu; Andrey Balmin; Workday Zhifeng Bao; Sumita Barahmand; Srikanta Bedathur; Carsten Binnig; Spyros Blanas; Marco Brambilla; Stephane Bressan; K Selcuk Candan; Zhao Cao; James Cheng; Fei Chiang; Panos K Chrysanthis; Philippe Cudre-Mauroux,ICDE 2017 Program Committee Chairs Yannis Papakonstantinou; University of California; SanDiego Yanlei Diao; Ecole Polytechnique; France; and University of Massachusetts; Amherst …ICDE 2017 Area Chairs Lei Chen; Hong Kong University of Science and Technology ReynoldCheng; University of Hong Kong Wolfgang Gatterbauer; Carnegie Mellon University BingshengHe; National University of Singapore Stratos Idreos; Harvard University ChristopherJermaine; Rice University Chen Li; University of California Irvine Gerome Miklau; University ofMassachusetts Tamer Özsu; University of Waterloo Olga Papaemmanouil; Brandeis UniversityEvimaria Terzi; Boston University Eugene Wu; Columbia University … ICDE 2017 Program CommitteeAshraf Aboulnaga; Qatar Computing Research Institute Alex Alves; Amazon Gabriel Antoniu;INRIA Arvind Arasu; Microsoft Research Andrey Balmin; Workday Zhifeng Bao; RMIT …,*,*,*,12
Principled Evaluation of Differentially Private Algorithms,Michael Hay; Ashwin Machanavajjhala; Gerome Miklau; Yan Chen; Dan Zhang,Abstract The emergence of differential privacy as a primary standard for privacy protectionhas led to the development of hundreds of algorithms for various data analysis tasks. Thesealgorithms are becoming increasingly complex; and in particular; the performance of manyemerging algorithms is data dependent; meaning the distribution of the noise added toquery answers may change depending on the input data. Theoretical analysis typically onlyconsiders the worst case; making empirical study of average case performance increasinglyimportant. We propose a set of evaluation principles which we argue are essential for soundevaluation. Based on these principles we propose DPBENCH; a novel evaluation frameworkfor standardized evaluation of privacy algorithms. We then apply our benchmark to evaluatealgorithms for answering 1-and 2-dimensional range queries. The result is a thorough …,*,*,*,15
Challenges of Visualizing Differentially Private Data,Dan Zhang; Michael Hay; Gerome Miklau; Brendan O’Connor,ABSTRACT Differential privacy has become a primary standard for protecting individual datawhile supporting flexible data analysis. Despite the adaptation of differential privacy to awide variety of applications and tasks; visualizing the output of differentially privatealgorithms has rarely been considered. Visualization is one of the primary means by whichhumans understand and explore an unknown dataset and therefore supporting visualizationis an important goal to advance the practical adoption of differential privacy. In this initialwork on private data visualization we explore key challenges and propose solutionapproaches. We use two-dimensional location data as an example domain; and considerthe challenges of plotting noisy output; the impact of visual artifacts caused by noise; and theproper way to present known uncertainty about private output.,*,*,*,10
Abstract/Details,Alice M Epps; Ann Arbor,The problem of homelessness in the US is increasing in magnitude; diversity and visibility;with the subpopulation of homeless children with families growing the fastest. In the study; aquestionnaire/interview guide was designed to collect self-report information which includedpictures drawn by a random sample of sixty elementary school-age children (6-11 yearolds); living from one to thirty-six months with homeless single-parent families in one of threetemporary shelters located in central Westchester County; New York. The data collected in1991-1992 were used to create three perception of" home" scales;(Ideal; Positive andNegative); and looked at demographic characteristics of the children that influenced theirperception of" home". Analyses of the data and findings from this non-experimental studyprovided a significant contribution of the child's health on the child's perception of home …,*,*,*,12
Abstract/Details,Andres David Molina-Markham; Ann Arbor; Kevin Fu; Wayne Burleson; Gerome Miklau; Prashant Shenoy,*,*,*,*
Special Issue: Database Theory 2004,Michael Benedikt; Mayank Bawa; Aristides Gionis; Hector Garcia-Molina; Rajeev Motwani; Edith Cohen; Haim Kaplan; Thomas Schwentick; Susan Davidson; Wenfei Fan; Carmem Hara; Wim Martens; Frank Neven; Ziv Bar-Yossef; Marcus Fontoura; Vanja Josifovski; Alin Deutsch; Liying Sui; Victor Vianu; Francesco Scarcello; Gianluigi Greco; Nicola Leone; Gerome Miklau; Dan Suciu,*,*,*,*
Differentially-Private Batch Query Answering,Gerome Miklau,Page 1. Differentially-Private Batch Query Answering Exploiting the Workload vs. Exploiting theData Gerome Miklau University of Massachusetts; Amherst DIMACS Workshop on Recent Workon Differential Privacy across Computer Science • October 2012 Page 2. Batch (non-interactive)query answering • Given: a fixed set of queries • complex data analysis task into simpler queries. •multiple users each issuing one or more queries. • uncertainty about the eventual query answersneeded--design workload to include all queries possibly of interest. Page 3. Batch (non-interactive)query answering the “workload” • Given: a fixed set of queries • complex data analysis task intosimpler queries. • multiple users each issuing one or more queries. • uncertainty about the eventualquery answers needed--design workload to include all queries possibly of interest. Page 4. Batch(non-interactive) query answering …,*,*,*,21
Output Perturbation for Sensitive Queries,Vibhor Rastogi; Michael Hay; Gerome Miklau; Dan Suciu,*,*,*,*
